review_number,block,block_chronology,block_position
151203,PathMatcher_8,ini/mei/final,mesmo arquivo
151203,MergeCommand_5,ini/mei/final,mesmo arquivo
151203,ResolveMerger_15,ini/mei/final,mesmo arquivo
151203,FS_19,ini/mei/final,mesmo arquivo
152095,UploadPack_1,ini/mei/final,mesmo arquivo
152140,SystemReader_1,unique/ini/mei/final,mesmo arquivo
152356,ReceivePack_0,ini/mei/final,ambos
152358,BaseReceivePack_0,unique/ini,arquivo diferente
152358,BaseReceivePack_2,unique/ini,mesmo arquivo
152358,BaseReceivePack_1,unique/ini,mesmo arquivo
152358,ReceivePack_1,unique/final,mesmo arquivo
152358,ReceivePack_2,unique/final,mesmo arquivo
152358,ReceivePack_0,unique/final,mesmo arquivo
152361,BaseReceivePack_0,unique/ini,mesmo arquivo
152588,FileUtils_0,ini/mei/final,arquivo diferente
152843,ReftableDatabase_2,mei/final,mesmo arquivo
153084,UploadPack_3,ini/mei,mesmo arquivo
153084,UploadPack_0,ini/mei,mesmo arquivo
153084,UploadPack_2,unique/mei,mesmo arquivo
153084,UploadPack_2_rev_2,mei/final,mesmo arquivo
153084,UploadPack_4,mei/final,mesmo arquivo
153084,UploadPack_2_rev_6,mei,mesmo arquivo
153084,UploadPack_2_rev_8,mei/final,mesmo arquivo
153536,Hooks_3,ini/mei/final,mesmo arquivo
153536,CommitCommand_2,ini/mei/final,mesmo arquivo
153536,BuiltinLFS_0,ini/mei/final,mesmo arquivo
153820,ReftableDatabase_2,unique/ini/mei/final,mesmo arquivo
153862,ReftableDatabase_2,unique/ini/mei/final,mesmo arquivo
154050,WindowCache_3,unique/ini/mei/final,mesmo arquivo
154096,Hooks_3,unique/ini/mei/final,mesmo arquivo
154096,CommitCommand_2,unique/ini/mei/final,mesmo arquivo
154096,BuiltinLFS_0,unique/ini/mei/final,mesmo arquivo
154097,ReftableDatabase_19,unique/ini/mei/final,mesmo arquivo
154097,ReceivePack_28,unique/ini/mei/final,mesmo arquivo
154097,ReceivePack_26,unique/ini/mei/final,mesmo arquivo
154097,Hooks_17,unique/ini/mei/final,mesmo arquivo
154097,CommitCommand_12,unique/ini/mei/final,mesmo arquivo
154097,ReceivePack_27,unique/ini/mei/final,mesmo arquivo
154097,BuiltinLFS_3,unique/ini/mei/final,mesmo arquivo
154097,Blame_6,unique/ini/mei/final,mesmo arquivo
154833,PackWriter_1_rev_1,mei/final,mesmo arquivo
155670,DirCacheCheckout_0,mei/final,mesmo arquivo
156040,KetchCustomReceivePack_149,unique/ini/mei/final,mesmo arquivo
156040,GarbageCollector_193,unique/ini/mei/final,mesmo arquivo
156040,JGitFileSystemWatchServices_122,unique/ini/mei/final,mesmo arquivo
156040,WatchEventsWrapper_138,unique/ini/mei/final,mesmo arquivo
156040,BaseCreateCommitTree_173,unique/ini/mei/final,mesmo arquivo
156040,HTTPProxyAuthenticator_108,unique/ini/mei/final,mesmo arquivo
156040,JGitFileSystemsCacheDataStructure_161,unique/ini/mei/final,mesmo arquivo
156040,HiddenAttributeViewImpl_110,unique/ini/mei/final,arquivo diferente
156040,SyncRemote_222,unique/ini/mei/final,mesmo arquivo
156040,HTTPSupport_151,unique/ini/mei/final,mesmo arquivo
156040,Preconditions_240,unique/ini/mei/final,mesmo arquivo
156040,Preconditions_241,unique/ini/mei/final,mesmo arquivo
156040,DescriptiveThreadFactory_235,unique/ini/mei/final,mesmo arquivo
156040,JGitEventsBroadcast_115,unique/ini/mei/final,mesmo arquivo
156040,JGitSSHConfigSessionFactory_127,unique/ini/mei/final,mesmo arquivo
156040,WatchEventsWrapper_136,unique/ini/mei/final,mesmo arquivo
156040,JGitEventsBroadcast_114,unique/ini/mei/final,mesmo arquivo
156040,Preconditions_242,unique/ini/mei/final,mesmo arquivo
156040,Git_164,unique/ini/mei/final,mesmo arquivo
156040,PathInfo_233,unique/ini/mei/final,mesmo arquivo
156040,SyncRemote_220,unique/ini/mei/final,mesmo arquivo
156040,PortUtil_142,unique/ini/mei/final,mesmo arquivo
156040,Git_166,unique/ini/mei/final,mesmo arquivo
156040,Daemon_144,unique/ini/mei/final,mesmo arquivo
156040,SimpleRefUpdateCommand_213,unique/ini/mei/final,mesmo arquivo
156040,JGitEventsBroadcast_113,unique/ini/mei/final,mesmo arquivo
156040,Squash_215,unique/ini/mei/final,mesmo arquivo
156040,HTTPProxyAuthenticator_109,unique/ini/mei/final,mesmo arquivo
156040,SimpleRefUpdateCommand_214,unique/ini/mei/final,mesmo arquivo
156040,GetPathInfo_198,unique/ini/mei/final,mesmo arquivo
156040,CreateBranch_182,unique/ini/mei/final,mesmo arquivo
156040,SyncRemote_221,unique/ini/mei/final,mesmo arquivo
156040,PathInfo_232,unique/ini/mei/final,mesmo arquivo
156040,GetTreeFromRef_200,unique/ini/mei/final,mesmo arquivo
156040,ListPathContent_203,unique/ini/mei/final,mesmo arquivo
156040,JGitFileSystemsEventsManager_123,unique/ini/mei/final,mesmo arquivo
156040,ListRefs_204,unique/ini/mei/final,mesmo arquivo
156040,Git_163,unique/ini/mei/final,mesmo arquivo
156040,WatchEventsWrapper_139,unique/ini/mei/final,mesmo arquivo
156040,ConcurrentRefUpdateException_228,unique/ini/mei/final,mesmo arquivo
156040,BaseCreateCommitTree_171,unique/ini/mei/final,mesmo arquivo
156040,Preconditions_238,unique/ini/mei/final,mesmo arquivo
156040,Preconditions_239,unique/ini/mei/final,mesmo arquivo
156040,CreateMoveCommitTree_185,unique/ini/mei/final,mesmo arquivo
156040,BaseCreateCommitTree_170,unique/ini/mei/final,mesmo arquivo
156040,BaseCreateCommitTree_172,unique/ini/mei/final,mesmo arquivo
156040,Squash_218,unique/ini/mei/final,mesmo arquivo
156040,HTTPSupport_150,unique/ini/mei/final,mesmo arquivo
156040,PathUtil_207,unique/ini/mei/final,mesmo arquivo
156040,Git_167,unique/ini/mei/final,mesmo arquivo
156040,KetchCustomReceivePack_148,unique/ini/mei/final,mesmo arquivo
156040,Squash_217,unique/ini/mei/final,mesmo arquivo
156040,GetRef_199,unique/ini/mei/final,mesmo arquivo
156040,JGitSSHConfigSessionFactory_128,unique/ini/mei/final,mesmo arquivo
156040,Preconditions_237,unique/ini/mei/final,mesmo arquivo
156040,BaseCreateCommitTree_174,unique/ini/mei/final,mesmo arquivo
156040,JGitFileSystemsCacheDataStructure_159,unique/ini/mei/final,mesmo arquivo
156040,SyncRemote_223,unique/ini/mei/final,mesmo arquivo
156040,DeleteBranch_189,unique/ini/mei/final,mesmo arquivo
156040,Daemon_143,unique/ini/mei/final,mesmo arquivo
156040,CreateCopyCommitTree_183,unique/ini/mei/final,mesmo arquivo
156040,JGitSSHConfigSessionFactory_129,unique/ini/mei/final,mesmo arquivo
156040,UsernamePasswordCredentialsProvider_87,unique/ini/mei/final,mesmo arquivo
156040,WriteConfiguration_227,unique/ini/mei/final,mesmo arquivo
156040,JGitFileSystemsCacheDataStructure_160,unique/ini/mei/final,mesmo arquivo
156040,SyncRemote_224,unique/ini/mei/final,mesmo arquivo
156040,Git_165,unique/ini/mei/final,mesmo arquivo
156040,WatchEventsWrapper_137,unique/ini/mei/final,arquivo diferente
156040,CherryPick_177,unique/ini/mei/final,mesmo arquivo
156040,PortUtil_141,unique/ini/mei/final,mesmo arquivo
157001,DirCacheCheckout_5,unique/ini/mei/final,mesmo arquivo
157533,PackWriter_4,ini/mei/final,mesmo arquivo
157759,DirCacheCheckout_2,ini/mei/final,mesmo arquivo
157759,PackWriter_4,ini/mei/final,mesmo arquivo
158449,StartGenerator_3,ini/mei,mesmo arquivo
158449,StartGenerator_3_rev_2,mei,mesmo arquivo
158449,StartGenerator_3_rev_4,mei/final,mesmo arquivo
159692,ResolveMerger_1,ini/mei/final,mesmo arquivo
159692,ResolveMerger_2,ini/mei/final,mesmo arquivo
159969,ReceivePack_1,ini/mei/final,mesmo arquivo
159969,ReceivePack_0,ini/mei/final,mesmo arquivo
160153,PackConfig_3,ini/mei/final,mesmo arquivo
160558,UploadPack_0,ini/mei/final,mesmo arquivo
160559,ObjectWalk_0,ini/mei/final,arquivo diferente
160560,UploadPack_1,ini/mei/final,mesmo arquivo
161631,CherryPickCommand_0,unique/ini/mei/final,mesmo arquivo
162602,PackConfig_33,ini/mei/final,mesmo arquivo
162602,StartGenerator_29,ini/mei/final,mesmo arquivo
162602,ReceivePack_35,ini/mei/final,mesmo arquivo
162602,ReceivePack_36,ini/mei/final,mesmo arquivo
162602,ObjectWalk_27,ini/mei/final,arquivo diferente
162602,ResolveMerger_24,ini/mei/final,mesmo arquivo
162602,UploadPack_39,ini/mei/final,mesmo arquivo
162602,ResolveMerger_23,ini/mei/final,mesmo arquivo
162602,UploadPack_38,ini/mei/final,mesmo arquivo
162602,CherryPickCommand_17,ini/mei/final,mesmo arquivo
162920,ResolveMerger_3,unique/ini,mesmo arquivo
162920,ResolveMerger_9,mei,mesmo arquivo
162920,ResolveMerger_0,mei,mesmo arquivo
162920,ResolveMerger_0_rev_6,unique/mei,mesmo arquivo
162920,ResolveMerger_0_rev_7,mei,mesmo arquivo
162920,ResolveMerger_5,unique/mei,mesmo arquivo
162920,ResolveMerger_4,unique/mei,mesmo arquivo
163274,DirCacheEntry_1,ini/mei,mesmo arquivo
163274,DirCacheEntry_1_rev_2,unique/mei,mesmo arquivo
163940,BaseRepositoryBuilder_1,ini/mei,mesmo arquivo
164396,SshdSessionFactory_13,unique/ini/mei/final,mesmo arquivo
164491,ResolveMerger_3,ini/mei,mesmo arquivo
164491,ResolveMerger_2,ini/mei,mesmo arquivo
164491,ResolveMerger_3_rev_2,unique/mei,mesmo arquivo
164491,ResolveMerger_4,unique/mei,mesmo arquivo
164491,ResolveMerger_5,mei,mesmo arquivo
164491,ResolveMerger_4_rev_3,mei,mesmo arquivo
164491,ResolveMerger_4_rev_8,mei,mesmo arquivo
164600,SshdSessionFactory_13,unique/ini/mei/final,mesmo arquivo
165082,BasePackBitmapIndex_0,unique/ini,mesmo arquivo
166755,AutoLFOutputStream_11,mei,mesmo arquivo
167370,SshSupport_1,ini/mei,mesmo arquivo
167370,SshSupport_4_rev_5,mei/final,mesmo arquivo
167564,ResolveMerger_0,ini/mei/final,mesmo arquivo
167565,ResolveMerger_0,ini/mei/final,mesmo arquivo
167566,UploadPack_2,ini/mei/final,mesmo arquivo
167566,UploadPack_5,ini/mei/final,mesmo arquivo
168079,UploadPack_4,mei,mesmo arquivo
168079,UploadPack_5,mei,mesmo arquivo
168861,ResolveMerger_5,unique/ini/mei/final,mesmo arquivo
168861,ResolveMerger_6,unique/ini/mei/final,mesmo arquivo
168861,ResolveMerger_4,unique/ini/mei/final,mesmo arquivo
168985,ResolveMerger_7,unique/ini,mesmo arquivo
168985,ResolveMerger_5,unique/ini,mesmo arquivo
168985,ResolveMerger_6,unique/ini,mesmo arquivo
171267,BaseRepositoryBuilder_1,ini/mei/final,mesmo arquivo
171300,UploadPack_3,ini/mei,mesmo arquivo
171300,UploadPack_4,ini/mei,mesmo arquivo
171724,BasePackConnection_5,ini/mei/final,mesmo arquivo
172967,ResolveMerger_93,ini/mei/final,mesmo arquivo
172967,ResolveMerger_95,ini/mei/final,mesmo arquivo
172967,ResolveMerger_94,ini/mei/final,mesmo arquivo
172967,SshSupport_114,ini/mei/final,mesmo arquivo
173021,MergedReftable_1,ini/mei,mesmo arquivo
173022,RefsUnreadableInMemoryRepository_0,ini/mei,mesmo arquivo
173022,RefsUnreadableInMemoryRepository_0_rev_6,mei,mesmo arquivo
173022,RefsUnreadableInMemoryRepository_0_rev_8,mei,mesmo arquivo
173022,RefsUnreadableInMemoryRepository_0_rev_9,mei/final,mesmo arquivo
173438,TagBuilder_6,ini/mei,arquivo diferente
174405,RevTag_0,ini/mei/final,mesmo arquivo
174955,BouncyCastleGpgKeyLocator_5,ini/mei/final,mesmo arquivo
174955,BouncyCastleGpgKeyLocator_4,ini/mei/final,mesmo arquivo
175331,BouncyCastleGpgSigner_1,ini/mei/final,arquivo diferente
175331,TagCommand_4,ini/mei/final,mesmo arquivo
175332,BouncyCastleGpgKeyLocator_1,ini/mei/final,mesmo arquivo
175522,LfsPointer_2,ini/mei/final,mesmo arquivo
175523,RebaseCommand_2,mei,mesmo arquivo
176813,TagCommand_37,unique/ini/mei/final,mesmo arquivo
176813,BouncyCastleGpgSigner_9,unique/ini/mei/final,arquivo diferente
176917,RefsUnreadableInMemoryRepository_25,ini/mei/final,mesmo arquivo
177103,LfsPointer_2,unique/ini/mei/final,mesmo arquivo
177138,PackParser_0,ini/mei/final,mesmo arquivo
178051,LfsPointer_3,unique/ini/mei/final,mesmo arquivo
178730,ResolveMerger_0,ini/mei/final,mesmo arquivo
178743,UsernamePasswordCredentialsProvider_0,unique/ini/mei/final,mesmo arquivo
179234,CherryPickCommand_10,ini/mei/final,arquivo diferente
180502,ResolveMerger_42,ini/mei/final,mesmo arquivo
180502,CherryPickCommand_22,ini/mei/final,arquivo diferente
180502,UsernamePasswordCredentialsProvider_47,ini/mei/final,mesmo arquivo
180633,OpenSshConfigFile_1,unique/final,arquivo diferente
180697,BatchRefUpdate_0,ini/mei/final,mesmo arquivo
181058,OpenSshConfigFile_24,unique/ini/mei/final,arquivo diferente
181123,WindowCursor_3,ini/mei,mesmo arquivo
181123,WindowCursor_4,mei/final,mesmo arquivo
181324,UploadPack_1,mei,mesmo arquivo
181324,UploadPack_2,mei,mesmo arquivo
181324,UploadPack_3,mei,mesmo arquivo
181355,PackDirectory_2,mei,mesmo arquivo
181475,BatchRefUpdate_13,unique/ini/mei/final,mesmo arquivo
181476,BatchRefUpdate_13,unique/ini/mei/final,mesmo arquivo
181477,BatchRefUpdate_13,unique/ini/mei/final,mesmo arquivo
181478,BatchRefUpdate_13,unique/ini/mei/final,mesmo arquivo
181479,BatchRefUpdate_13,apa/des/apa,mesmo arquivo
181479,BatchRefUpdate_14,unique/mei,mesmo arquivo
181879,BatchRefUpdate_13,unique/ini/mei/final,mesmo arquivo
181880,BatchRefUpdate_13,unique/ini/mei/final,mesmo arquivo
181881,BatchRefUpdate_13,unique/ini/mei/final,mesmo arquivo
181882,BatchRefUpdate_13,unique/ini/mei/final,mesmo arquivo
181883,BatchRefUpdate_13,unique/ini/mei/final,mesmo arquivo
181885,BatchRefUpdate_13,unique/ini/mei/final,mesmo arquivo
181888,BatchRefUpdate_46,unique/ini/mei/final,mesmo arquivo
181888,OpenSshConfigFile_44,unique/ini/mei/final,arquivo diferente
181889,BatchRefUpdate_13,unique/ini/mei/final,mesmo arquivo
181950,OpenSshConfigFile_45,unique/ini/mei/final,arquivo diferente
181950,UploadPack_47,unique/ini/mei/final,arquivo diferente
182126,PathSuffixFilter_3,ini/mei/final,arquivo diferente
182378,UploadPack_0,ini/mei/final,arquivo diferente
182379,FileRepository_0,ini/mei/final,arquivo diferente
182491,PathSuffixFilter_10,ini/mei/final,arquivo diferente
182501,TextBuiltin_0,ini/mei/final,mesmo arquivo
182868,OpenSshServerKeyDatabase_0,ini/mei/final,mesmo arquivo
182906,WindowCursor_0,ini/mei,mesmo arquivo
182906,PackWriter_3,mei,mesmo arquivo
182906,UploadPack_6,mei,mesmo arquivo
182906,UploadPack_3,mei,mesmo arquivo
182906,UploadPack_4,mei,mesmo arquivo
182906,UploadPack_5,mei,mesmo arquivo
182906,UploadPack_3_rev_17,mei,mesmo arquivo
182906,UploadPack_3_rev_21,mei/final,mesmo arquivo
182906,UploadPack_6_rev_30,mei,mesmo arquivo
182906,UploadPack_4_rev_30,mei/final,mesmo arquivo
182906,UploadPack_5_rev_30,mei,mesmo arquivo
182906,UploadPack_6_rev_32,mei/final,mesmo arquivo
183118,PackWriter_3,ini/mei,mesmo arquivo
183118,UploadPack_2,mei,mesmo arquivo
183118,UploadPack_3,mei,mesmo arquivo
183118,UploadPack_5,mei,mesmo arquivo
183118,UploadPack_6_rev_4,unique/mei,mesmo arquivo
183118,UploadPack_3_rev_4,apa/des/apa,mesmo arquivo
183118,UploadPack_4_rev_4,unique/mei,mesmo arquivo
183118,UploadPack_6_rev_5,unique/mei,mesmo arquivo
183118,UploadPack_8,unique/mei,mesmo arquivo
183118,UploadPack_7_rev_5,apa/des/apa,mesmo arquivo
183118,UploadPack_5_rev_5,unique/mei,mesmo arquivo
183118,UploadPack_7_rev_6,mei,mesmo arquivo
183118,UploadPack_4_rev_5,mei,mesmo arquivo
183118,UploadPack_5_rev_6,mei,mesmo arquivo
183118,UploadPack_6_rev_8,unique/mei,mesmo arquivo
183118,UploadPack_8_rev_8,unique/mei,mesmo arquivo
183118,UploadPack_7_rev_8,unique/mei,mesmo arquivo
183118,UploadPack_5_rev_8,unique/mei,mesmo arquivo
183118,UploadPack_6_rev_9,mei/final,mesmo arquivo
183118,UploadPack_4_rev_8,mei/final,mesmo arquivo
183183,ProtocolV2Parser_3,ini/mei,mesmo arquivo
183183,ProtocolV2HookChain_2,ini/mei/final,mesmo arquivo
183183,TransferConfig_16,mei,mesmo arquivo
184255,PullCommand_0,unique/ini,mesmo arquivo
184255,PullCommand_1,unique/mei,mesmo arquivo
184255,PullCommand_0_rev_1,unique/mei,mesmo arquivo
184255,PullCommand_0_rev_3,unique/final,mesmo arquivo
184501,RepoCommand_0,unique/ini,mesmo arquivo
184501,RepoCommand_0_rev_1,mei/final,mesmo arquivo
184862,ProtocolV2HookChain_3,unique/ini/mei/final,mesmo arquivo
185213,OpenSshServerKeyDatabase_7,ini/mei/final,mesmo arquivo
185213,ProtocolV2HookChain_20,ini/mei/final,mesmo arquivo
185407,PullCommand_1,ini/mei,mesmo arquivo
185785,GetRefsBenchmark_0,unique/mei,arquivo diferente
186455,DfsPackFile_6,ini/mei/final,mesmo arquivo
186455,DfsPackFile_4,ini/mei/final,mesmo arquivo
186455,DfsPackFile_5,ini/mei/final,mesmo arquivo
186567,ReftableBatchRefUpdate_1,unique/ini/mei/final,ambos
186567,PackedBatchRefUpdate_0,unique/ini/mei/final,arquivo diferente
187030,DfsPackFile_13,unique/ini/mei/final,mesmo arquivo
187030,DfsPackFile_14,unique/ini/mei/final,mesmo arquivo
187030,UploadPack_19,unique/ini/mei/final,arquivo diferente
187030,DfsPackFile_12,unique/ini/mei/final,mesmo arquivo
187358,SshdSession_0,unique/ini/mei/final,mesmo arquivo
187798,SshdSession_17,unique/ini/mei/final,mesmo arquivo
187938,FS_0,unique/ini,mesmo arquivo
188024,FS_0,unique/ini/mei/final,mesmo arquivo
188027,FS_0,unique/ini/mei/final,mesmo arquivo
188028,FS_0,unique/ini/mei/final,mesmo arquivo
188029,FS_0,unique/ini/mei/final,mesmo arquivo
188031,FS_0,unique/ini/mei/final,mesmo arquivo
188548,DfsPackFile_67,unique/ini/mei/final,mesmo arquivo
188548,DfsPackFile_68,unique/ini/mei/final,mesmo arquivo
188548,RepoCommand_61,unique/ini/mei/final,mesmo arquivo
188548,SshdSession_31,unique/ini/mei/final,mesmo arquivo
188548,UploadPack_83,unique/ini/mei/final,arquivo diferente
188548,FS_84,unique/ini/mei/final,mesmo arquivo
188548,DfsPackFile_69,unique/ini/mei/final,mesmo arquivo
188943,FileRepository_0,ini/mei/final,arquivo diferente
189377,SshAgentClient_0,ini/mei/final,mesmo arquivo
190703,UploadPackServlet_0_rev_3,mei,mesmo arquivo
190980,RefSpec_4,ini/mei/final,mesmo arquivo
191090,GC_1,ini/mei/final,mesmo arquivo
191092,DfsPackFile_2,ini/mei,mesmo arquivo
191670,RefSpec_21,unique/ini,mesmo arquivo
191670,RefSpec_22,unique/final,mesmo arquivo
191924,RefDirectory_0,unique/ini,mesmo arquivo
192433,JGitUserInteraction_6,ini/mei/final,arquivo diferente
192450,CommitCommand_0,ini/mei/final,arquivo diferente
192500,DirCacheBuildIterator_1,mei,mesmo arquivo
192500,ResolveMerger_4,mei,mesmo arquivo
192500,TreeWalk_8,mei,mesmo arquivo
192500,ResolveMerger_8,mei,mesmo arquivo
192500,ResolveMerger_9,mei/final,mesmo arquivo
192500,TreeWalk_16,mei/final,mesmo arquivo
192500,DirCacheBuildIterator_4,mei/final,mesmo arquivo
192584,RefDirectory_1,ini/mei/final,mesmo arquivo
193007,ReflogWriter_2,mei,mesmo arquivo
193101,ReflogWriter_2,unique/final,mesmo arquivo
193329,ProtocolV0Parser_15,mei,arquivo diferente
193329,BasePackFetchConnection_12,mei,mesmo arquivo
193329,BasePackFetchConnection_13,mei,mesmo arquivo
193329,ProtocolV0Parser_17,mei/final,arquivo diferente
193329,ProtocolV0Parser_16_rev_5,mei/final,arquivo diferente
193329,BasePackFetchConnection_15_rev_9,mei/final,mesmo arquivo
193329,BasePackFetchConnection_13_rev_9,mei/final,mesmo arquivo
193651,HttpSupport_0,unique/ini/mei/final,arquivo diferente
193652,HttpSupport_0,unique/ini/mei/final,arquivo diferente
193703,HttpSupport_0,unique/ini/mei/final,arquivo diferente
193710,HttpSupport_4,ini/mei/final,arquivo diferente
193712,HttpSupport_4,unique/ini,arquivo diferente
193712,HttpSupport_5,unique/mei,arquivo diferente
193712,HttpSupport_5_rev_2,mei/final,arquivo diferente
193934,DiffTool_13,unique/ini/mei/final,ambos
193934,MergeTool_17,unique/ini/mei/final,mesmo arquivo
194136,CommitCommand_117,unique/ini/mei/final,arquivo diferente
194136,JGitUserInteraction_61,unique/ini/mei/final,arquivo diferente
194136,RefSpec_204,unique/ini/mei/final,mesmo arquivo
194136,SshAgentClient_64,unique/ini/mei/final,mesmo arquivo
194188,HttpSupport_5,unique/ini/mei/final,arquivo diferente
194193,HttpSupport_5,unique/ini/mei/final,arquivo diferente
194194,HttpSupport_5,unique/ini/mei/final,arquivo diferente
194195,HttpSupport_5,unique/ini/mei/final,arquivo diferente
194256,BlameGenerator_0,unique/ini/mei/final,mesmo arquivo
194258,ResolveMerger_13,ini/mei/final,arquivo diferente
194258,ResolveMerger_14,ini/mei/final,mesmo arquivo
194258,ResolveMerger_12,ini/mei/final,mesmo arquivo
194354,BlameGenerator_5,unique/ini,mesmo arquivo
194354,BlameGenerator_5_rev_1,mei,mesmo arquivo
194354,BlameGenerator_5_rev_9,mei,mesmo arquivo
194426,WorkTreeUpdater_5,mei,mesmo arquivo
194426,WorkTreeUpdater_4,mei,mesmo arquivo
194600,SshAgentClient_65,ini/mei/final,mesmo arquivo
194600,RefSpec_216,ini/mei/final,mesmo arquivo
194600,JGitUserInteraction_62,ini/mei/final,arquivo diferente
194600,HttpSupport_237,ini/mei/final,arquivo diferente
194600,CommitCommand_122,ini/mei/final,arquivo diferente
194654,ResolveMerger_3,unique/mei,mesmo arquivo
194654,ResolveMerger_9,unique/mei,mesmo arquivo
194654,ResolveMerger_11,unique/mei,mesmo arquivo
194654,ResolveMerger_8,unique/mei,mesmo arquivo
194654,ResolveMerger_17,unique/mei,mesmo arquivo
194812,RefDirectory_1,unique/ini/mei/final,mesmo arquivo
194813,RefDirectory_1,ini/mei/final,mesmo arquivo
194992,WorkTreeUpdater_1,mei/final,mesmo arquivo
194998,BlameGenerator_7,ini/mei/final,mesmo arquivo
195082,BlameGenerator_7,ini/mei/final,mesmo arquivo
195085,ObjectDatabase_0,ini/mei,arquivo diferente
195085,ObjectDatabase_0_rev_5,mei/final,arquivo diferente
195182,WorkTreeUpdater_0,ini/mei/final,mesmo arquivo
195219,ResolveMerger_7,ini/mei/final,mesmo arquivo
195219,ResolveMerger_5,ini/mei/final,mesmo arquivo
195219,ResolveMerger_6,ini/mei/final,mesmo arquivo
195219,ResolveMerger_4,ini/mei/final,mesmo arquivo
195220,ResolveMerger_0,unique/ini/mei/final,mesmo arquivo
195578,WorkTreeUpdater_17,unique/ini/mei/final,mesmo arquivo
195578,BlameGenerator_12,unique/ini/mei/final,mesmo arquivo
195583,BlameGenerator_0,ini/mei/final,mesmo arquivo
195724,BlameGenerator_2,unique/ini/mei/final,mesmo arquivo
195724,ResolveMerger_7,unique/ini/mei/final,mesmo arquivo
195724,ResolveMerger_5,unique/ini/mei/final,mesmo arquivo
195724,ResolveMerger_8,unique/ini/mei/final,mesmo arquivo
195724,ResolveMerger_6,unique/ini/mei/final,mesmo arquivo
196245,BlameGenerator_4,mei/final,mesmo arquivo
196246,BlameGenerator_7,unique/ini,mesmo arquivo
196501,DiffFormatter_7,ini/mei,mesmo arquivo
196501,RawText_8,ini/mei/final,mesmo arquivo
196852,UploadPackErrorHandler_0,ini/mei/final,arquivo diferente
197007,UploadPackErrorHandler_0,unique/ini/mei/final,arquivo diferente
197008,UploadPackErrorHandler_0,unique/ini/mei/final,arquivo diferente
197010,UploadPackErrorHandler_1,unique/ini/mei/final,arquivo diferente
197011,UploadPackErrorHandler_1,unique/ini/mei/final,arquivo diferente
197044,RawText_13,ini/mei,mesmo arquivo
197044,RawText_9,mei,mesmo arquivo
197044,RawText_11,mei/final,mesmo arquivo
197116,Diff_1,ini/mei,mesmo arquivo
197116,Diff_4,unique/final,mesmo arquivo
197151,UploadPackServlet_0,unique/ini,mesmo arquivo
197151,UploadPackServlet_1_rev_1,unique/final,mesmo arquivo
197152,UploadPack_0,ini/mei/final,mesmo arquivo
197252,UploadPack_11,unique/ini/mei/final,mesmo arquivo
197252,UploadPackServlet_2,unique/ini/mei/final,mesmo arquivo
197252,Diff_8,unique/ini/mei/final,mesmo arquivo
197506,RefDirectory_1,ini/mei,mesmo arquivo
197582,PackWriter_0,mei/final,mesmo arquivo
197585,GC_0,ini/mei,mesmo arquivo
197585,GC_0_rev_4,mei,mesmo arquivo
197585,GC_0_rev_7,mei,mesmo arquivo
197585,GC_0_rev_9,mei/final,mesmo arquivo
197650,DfsPackDescription_4,ini/mei,mesmo arquivo
197650,DfsObjDatabase_1,ini/mei,mesmo arquivo
197650,DfsPackDescription_4_rev_3,mei,mesmo arquivo
197650,DfsObjDatabase_1_rev_3,mei/final,mesmo arquivo
199325,RefDirectory_0,unique/ini,mesmo arquivo
199325,RefDirectory_0_rev_1,mei/final,mesmo arquivo
199402,RefDirectory_3,unique/ini/mei/final,mesmo arquivo
199403,RefDirectory_3,unique/ini/mei/final,mesmo arquivo
199404,RefDirectory_3,unique/ini/mei/final,mesmo arquivo
199405,RefDirectory_3,unique/ini/mei/final,mesmo arquivo
199654,DfsPackFile_4,ini/mei/final,mesmo arquivo
199689,RefDirectory_16,unique/ini/mei/final,mesmo arquivo
199698,ProtocolV2Parser_0,ini/mei/final,arquivo diferente
199848,GC_0,ini/mei/final,mesmo arquivo
200033,ProtocolV2Parser_24,unique/ini/mei/final,arquivo diferente
200033,DfsPackFile_11,unique/ini/mei/final,mesmo arquivo
200036,GC_0,unique/ini/mei/final,mesmo arquivo
200062,GC_0,unique/ini/mei/final,mesmo arquivo
200064,GC_0,unique/ini/mei/final,mesmo arquivo
200065,GC_0,unique/ini/mei/final,mesmo arquivo
200066,GC_0,unique/ini/mei/final,mesmo arquivo
200067,GC_0,unique/ini/mei/final,mesmo arquivo
200220,PackedBatchRefUpdate_0,mei,mesmo arquivo
200220,PackedBatchRefUpdate_0_rev_5,mei/final,mesmo arquivo
200313,PatchApplier_10,mei/final,mesmo arquivo
200313,PatchApplier_9,mei/final,mesmo arquivo
200313,PatchApplier_14,mei,mesmo arquivo
200313,PatchApplier_13,mei/final,mesmo arquivo
200313,ApplyCommand_1,mei/final,arquivo diferente
200313,PatchApplier_5,mei,mesmo arquivo
200313,PatchApplier_6,mei/final,mesmo arquivo
200313,PatchApplier_7,mei/final,mesmo arquivo
200313,PatchApplier_16,mei/final,mesmo arquivo
200313,PatchApplier_12,mei/final,mesmo arquivo
200313,PatchApplier_8,mei/final,mesmo arquivo
200313,PatchApplier_11,mei,mesmo arquivo
200313,PatchApplier_5_rev_4,mei/final,mesmo arquivo
200313,PatchApplier_15_rev_8,unique/final,mesmo arquivo
200480,PatchApplier_5,unique/final,mesmo arquivo
