review_number,categoria,move_block
2195,,no_clone,
2201,,uninteresting_clone,
2203,,no_clone,
2204,,no_clone,
2212,,no_clone,
2214,,no_clone,
2216,,no_clone,
2223,,no_clone,
2236,,no_clone,
2237,,no_clone,
2240,,no_clone,
2262,,no_clone,
2292,,no_clone,
2317,,uninteresting_clone,
2340,,no_clone,
2341,,no_clone,
2342,DirCacheCheckout_0,review with at least one clone,mesmo arquivo
2346,,no_clone,
2353,,no_clone,
2357,,no_clone,
2358,,no_clone,
2359,,no_clone,
2362,,no_clone,
2363,,no_clone,
2366,,no_clone,
2367,,no_clone,
2376,PullCommand_0,review with at least one clone,mesmo arquivo
2379,,no_clone,
2381,,no_clone,
2382,PackParser_1,review with at least one clone,mesmo arquivo
2396,,uninteresting_clone,
2400,,no_clone,
2402,,no_clone,
2403,,no_clone,
2410,InfoRefsServlet_0,review with at least one clone,mesmo arquivo
2410,InfoRefsServlet_1,review with at least one clone,mesmo arquivo
2417,,no_clone,
2425,,no_clone,
2426,,no_clone,
2427,,no_clone,
2428,,no_clone,
2429,,no_clone,
2435,,no_clone,
2451,,no_clone,
2452,,no_clone,
2453,,no_clone,
2463,,no_clone,
2467,,no_clone,
2469,,no_clone,
2481,,no_clone,
2482,,no_clone,
2483,,no_clone,
2487,,no_clone,
2491,,uninteresting_clone,
2495,,no_clone,
2507,,no_clone,
2508,,no_clone,
2509,,no_clone,
2510,,no_clone,
2511,ReceivePackServlet_0,review with at least one clone,arquivo diferente
2514,,no_clone,
2519,,no_clone,
2529,,no_clone,
2537,,no_clone,
2538,,no_clone,
2539,,no_clone,
2540,,no_clone,
2541,,no_clone,
2542,,no_clone,
2543,,no_clone,
2544,,no_clone,
2545,,no_clone,
2546,,no_clone,
2547,,no_clone,
2566,,no_clone,
2572,,no_clone,
2581,,no_clone,
2604,,no_clone,
2605,,no_clone,
2613,,no_clone,
2614,,no_clone,
2615,,no_clone,
2617,,no_clone,
2619,,no_clone,
2620,,no_clone,
2621,,no_clone,
2622,,no_clone,
2628,,no_clone,
2629,,no_clone,
2630,,no_clone,
2631,,no_clone,
2637,,no_clone,
2638,,no_clone,
2640,,no_clone,
2641,,no_clone,
2642,,no_clone,
2643,JschSession_0,review with at least one clone,mesmo arquivo
2644,JschSession_0,review with at least one clone,mesmo arquivo
2649,PackFile_0,review with at least one clone,mesmo arquivo
2651,,no_clone,
2652,,no_clone,
2658,,no_clone,
2659,,no_clone,
2660,,no_clone,
2661,,no_clone,
2662,,no_clone,
2663,,no_clone,
2664,,no_clone,
2668,,no_clone,
2670,,no_clone,
2673,,no_clone,
2674,,no_clone,
2679,,no_clone,
2680,,no_clone,
2681,,no_clone,
2682,,no_clone,
2683,,no_clone,
2684,,no_clone,
2685,,no_clone,
