review_number,categoria,move_block
143054,BrowserViewer_5253,review with at least one clone,mesmo arquivo
143054,BrowserViewer_5254,review with at least one clone,mesmo arquivo
143054,BrowserViewer_5255,review with at least one clone,mesmo arquivo
143054,BrowserViewer_5258,review with at least one clone,mesmo arquivo
143054,BuildAction_1140,review with at least one clone,mesmo arquivo
143054,BuildAction_5304,review with at least one clone,mesmo arquivo
143054,BuildOrderPreferencePage_1512,review with at least one clone,ambos
143054,BuildOrderPreferencePage_1514,review with at least one clone,mesmo arquivo
143054,BuildOrderPreferencePage_1515,review with at least one clone,mesmo arquivo
143054,BuildOrderPreferencePage_1516,review with at least one clone,mesmo arquivo
143054,BuildOrderPreferencePage_1517,review with at least one clone,mesmo arquivo
143054,BuildOrderPreferencePage_1519,review with at least one clone,mesmo arquivo
143054,BuildOrderPreferencePage_1520,review with at least one clone,mesmo arquivo
143054,BuildOrderPreferencePage_1524,review with at least one clone,mesmo arquivo
143054,BuildOrderPreferencePage_5676,review with at least one clone,ambos
143054,BuildOrderPreferencePage_5678,review with at least one clone,mesmo arquivo
143054,BuildOrderPreferencePage_5679,review with at least one clone,mesmo arquivo
143054,BuildOrderPreferencePage_5680,review with at least one clone,mesmo arquivo
143054,BuildOrderPreferencePage_5681,review with at least one clone,mesmo arquivo
143054,BuildOrderPreferencePage_5683,review with at least one clone,mesmo arquivo
143054,BuildOrderPreferencePage_5684,review with at least one clone,mesmo arquivo
143054,BuildOrderPreferencePage_5688,review with at least one clone,mesmo arquivo
143054,BuildSetMenu_1497,review with at least one clone,mesmo arquivo
143054,BuildSetMenu_1498,review with at least one clone,mesmo arquivo
143054,BuildSetMenu_1499,review with at least one clone,mesmo arquivo
143054,BuildSetMenu_1500,review with at least one clone,mesmo arquivo
143054,BuildSetMenu_1501,review with at least one clone,mesmo arquivo
143054,BuildSetMenu_5661,review with at least one clone,mesmo arquivo
143054,BuildSetMenu_5662,review with at least one clone,mesmo arquivo
143054,BuildSetMenu_5663,review with at least one clone,mesmo arquivo
143054,BuildSetMenu_5664,review with at least one clone,mesmo arquivo
143054,BuildSetMenu_5665,review with at least one clone,mesmo arquivo
143054,BundleSigningInfo_2940,review with at least one clone,mesmo arquivo
143054,BundleSigningInfo_7104,review with at least one clone,mesmo arquivo
143054,ButtonControlScenario_3954,review with at least one clone,mesmo arquivo
143054,ButtonControlScenario_3955,review with at least one clone,mesmo arquivo
143054,ButtonControlScenario_3956,review with at least one clone,mesmo arquivo
143054,ButtonControlScenario_8118,review with at least one clone,mesmo arquivo
143054,ButtonControlScenario_8119,review with at least one clone,mesmo arquivo
143054,ButtonControlScenario_8120,review with at least one clone,mesmo arquivo
143054,CacheWrapper_3255,review with at least one clone,mesmo arquivo
143054,CacheWrapper_3256,review with at least one clone,mesmo arquivo
143054,CacheWrapper_7419,review with at least one clone,mesmo arquivo
143054,CacheWrapper_7420,review with at least one clone,mesmo arquivo
143054,CallHistory_4034,review with at least one clone,mesmo arquivo
143054,CallHistory_4035,review with at least one clone,mesmo arquivo
143054,CallHistory_8198,review with at least one clone,mesmo arquivo
143054,CallHistory_8199,review with at least one clone,mesmo arquivo
143054,CategoriesAction_2225,review with at least one clone,ambos
143054,CategoriesAction_6389,review with at least one clone,ambos
143054,CategoryActivityBindingDefinition_2976,review with at least one clone,ambos
143054,CategoryActivityBindingDefinition_7140,review with at least one clone,ambos
143054,CategoryActivityBinding_2975,review with at least one clone,arquivo diferente
143054,CategoryActivityBinding_7139,review with at least one clone,arquivo diferente
143054,CategoryDefinition_2977,review with at least one clone,ambos
143054,CategoryDefinition_7141,review with at least one clone,ambos
143054,CategoryEvent_2400,review with at least one clone,ambos
143054,CategoryEvent_6564,review with at least one clone,ambos
143054,CategoryImpl_158,review with at least one clone,ambos
143054,CategoryImpl_160,review with at least one clone,mesmo arquivo
143054,CategoryImpl_4322,review with at least one clone,ambos
143054,CategoryImpl_4324,review with at least one clone,mesmo arquivo
143054,Category_2973,review with at least one clone,ambos
143054,Category_2974,review with at least one clone,ambos
143054,Category_7137,review with at least one clone,ambos
143054,Category_7138,review with at least one clone,ambos
143054,CellEditorActionHandler_3572,review with at least one clone,mesmo arquivo
143054,CellEditorActionHandler_7736,review with at least one clone,mesmo arquivo
143054,CellLayoutUtil_3262,review with at least one clone,mesmo arquivo
143054,CellLayoutUtil_7426,review with at least one clone,mesmo arquivo
143054,CellLayout_3260,review with at least one clone,mesmo arquivo
143054,CellLayout_7424,review with at least one clone,mesmo arquivo
143054,CheckboxTableViewer_5071,review with at least one clone,mesmo arquivo
143054,CheckboxTableViewer_5072,review with at least one clone,ambos
143054,CheckboxTableViewer_5073,review with at least one clone,ambos
143054,CheckboxTableViewer_5074,review with at least one clone,ambos
143054,CheckboxTableViewer_5075,review with at least one clone,mesmo arquivo
143054,CheckboxTableViewer_5076,review with at least one clone,mesmo arquivo
143054,CheckboxTableViewer_5078,review with at least one clone,mesmo arquivo
143054,CheckboxTableViewer_907,review with at least one clone,mesmo arquivo
143054,CheckboxTableViewer_908,review with at least one clone,ambos
143054,CheckboxTableViewer_909,review with at least one clone,ambos
143054,CheckboxTableViewer_910,review with at least one clone,ambos
143054,CheckboxTableViewer_911,review with at least one clone,mesmo arquivo
143054,CheckboxTableViewer_912,review with at least one clone,mesmo arquivo
143054,CheckboxTableViewer_914,review with at least one clone,mesmo arquivo
143054,CheckboxTreeAndListGroup_1669,review with at least one clone,ambos
143054,CheckboxTreeAndListGroup_1670,review with at least one clone,ambos
143054,CheckboxTreeAndListGroup_1671,review with at least one clone,ambos
143054,CheckboxTreeAndListGroup_1674,review with at least one clone,mesmo arquivo
143054,CheckboxTreeAndListGroup_1676,review with at least one clone,mesmo arquivo
143054,CheckboxTreeAndListGroup_1680,review with at least one clone,ambos
143054,CheckboxTreeAndListGroup_1681,review with at least one clone,ambos
143054,CheckboxTreeAndListGroup_1684,review with at least one clone,mesmo arquivo
143054,CheckboxTreeAndListGroup_1685,review with at least one clone,mesmo arquivo
143054,CheckboxTreeAndListGroup_5833,review with at least one clone,ambos
143054,CheckboxTreeAndListGroup_5834,review with at least one clone,ambos
143054,CheckboxTreeAndListGroup_5835,review with at least one clone,ambos
143054,CheckboxTreeAndListGroup_5838,review with at least one clone,mesmo arquivo
143054,CheckboxTreeAndListGroup_5840,review with at least one clone,mesmo arquivo
143054,CheckboxTreeAndListGroup_5844,review with at least one clone,ambos
143054,CheckboxTreeAndListGroup_5845,review with at least one clone,ambos
143054,CheckboxTreeAndListGroup_5848,review with at least one clone,mesmo arquivo
143054,CheckboxTreeAndListGroup_5849,review with at least one clone,mesmo arquivo
143054,CheckboxTreeViewer_5081,review with at least one clone,mesmo arquivo
143054,CheckboxTreeViewer_5084,review with at least one clone,mesmo arquivo
143054,CheckboxTreeViewer_5085,review with at least one clone,mesmo arquivo
143054,CheckboxTreeViewer_5086,review with at least one clone,mesmo arquivo
143054,CheckboxTreeViewer_5087,review with at least one clone,mesmo arquivo
143054,CheckboxTreeViewer_5088,review with at least one clone,mesmo arquivo
143054,CheckboxTreeViewer_5089,review with at least one clone,mesmo arquivo
143054,CheckboxTreeViewer_917,review with at least one clone,mesmo arquivo
143054,CheckboxTreeViewer_920,review with at least one clone,mesmo arquivo
143054,CheckboxTreeViewer_921,review with at least one clone,mesmo arquivo
143054,CheckboxTreeViewer_922,review with at least one clone,mesmo arquivo
143054,CheckboxTreeViewer_923,review with at least one clone,mesmo arquivo
143054,CheckboxTreeViewer_924,review with at least one clone,mesmo arquivo
143054,CheckboxTreeViewer_925,review with at least one clone,mesmo arquivo
143054,CheckedTreeSelectionDialog_2439,review with at least one clone,mesmo arquivo
143054,CheckedTreeSelectionDialog_2440,review with at least one clone,ambos
143054,CheckedTreeSelectionDialog_2441,review with at least one clone,ambos
143054,CheckedTreeSelectionDialog_2443,review with at least one clone,mesmo arquivo
143054,CheckedTreeSelectionDialog_2444,review with at least one clone,mesmo arquivo
143054,CheckedTreeSelectionDialog_2445,review with at least one clone,arquivo diferente
143054,CheckedTreeSelectionDialog_6603,review with at least one clone,mesmo arquivo
143054,CheckedTreeSelectionDialog_6604,review with at least one clone,ambos
143054,CheckedTreeSelectionDialog_6605,review with at least one clone,ambos
143054,CheckedTreeSelectionDialog_6607,review with at least one clone,mesmo arquivo
143054,CheckedTreeSelectionDialog_6608,review with at least one clone,mesmo arquivo
143054,CheckedTreeSelectionDialog_6609,review with at least one clone,arquivo diferente
143054,CheckStateChangedEvent_5068,review with at least one clone,mesmo arquivo
143054,CheckStateChangedEvent_904,review with at least one clone,mesmo arquivo
143054,ChooseWorkspaceData_1424,review with at least one clone,mesmo arquivo
143054,ChooseWorkspaceData_5588,review with at least one clone,mesmo arquivo
143054,ChooseWorkspaceDialog_1427,review with at least one clone,mesmo arquivo
143054,ChooseWorkspaceDialog_1428,review with at least one clone,mesmo arquivo
143054,ChooseWorkspaceDialog_1429,review with at least one clone,mesmo arquivo
143054,ChooseWorkspaceDialog_1431,review with at least one clone,mesmo arquivo
143054,ChooseWorkspaceDialog_5591,review with at least one clone,mesmo arquivo
143054,ChooseWorkspaceDialog_5592,review with at least one clone,mesmo arquivo
143054,ChooseWorkspaceDialog_5593,review with at least one clone,mesmo arquivo
143054,ChooseWorkspaceDialog_5595,review with at least one clone,mesmo arquivo
143054,CleanDialog_1527,review with at least one clone,mesmo arquivo
143054,CleanDialog_1528,review with at least one clone,mesmo arquivo
143054,CleanDialog_1529,review with at least one clone,mesmo arquivo
143054,CleanDialog_1530,review with at least one clone,mesmo arquivo
143054,CleanDialog_1533,review with at least one clone,mesmo arquivo
143054,CleanDialog_5691,review with at least one clone,mesmo arquivo
143054,CleanDialog_5692,review with at least one clone,mesmo arquivo
143054,CleanDialog_5693,review with at least one clone,mesmo arquivo
143054,CleanDialog_5694,review with at least one clone,mesmo arquivo
143054,CleanDialog_5697,review with at least one clone,mesmo arquivo
143054,ClearWorkingSetAction_2947,review with at least one clone,mesmo arquivo
143054,ClearWorkingSetAction_7111,review with at least one clone,mesmo arquivo
143054,CloseAllSavedAction_2542,review with at least one clone,mesmo arquivo
143054,CloseAllSavedAction_2543,review with at least one clone,mesmo arquivo
143054,CloseAllSavedAction_2544,review with at least one clone,mesmo arquivo
143054,CloseAllSavedAction_2545,review with at least one clone,mesmo arquivo
143054,CloseAllSavedAction_2546,review with at least one clone,mesmo arquivo
143054,CloseAllSavedAction_2547,review with at least one clone,mesmo arquivo
143054,CloseAllSavedAction_2548,review with at least one clone,mesmo arquivo
143054,CloseAllSavedAction_6706,review with at least one clone,mesmo arquivo
143054,CloseAllSavedAction_6707,review with at least one clone,mesmo arquivo
143054,CloseAllSavedAction_6708,review with at least one clone,mesmo arquivo
143054,CloseAllSavedAction_6709,review with at least one clone,mesmo arquivo
143054,CloseAllSavedAction_6710,review with at least one clone,mesmo arquivo
143054,CloseAllSavedAction_6711,review with at least one clone,mesmo arquivo
143054,CloseAllSavedAction_6712,review with at least one clone,mesmo arquivo
143054,CloseResourceAction_1141,review with at least one clone,arquivo diferente
143054,CloseResourceAction_1142,review with at least one clone,mesmo arquivo
143054,CloseResourceAction_5305,review with at least one clone,arquivo diferente
143054,CloseResourceAction_5306,review with at least one clone,mesmo arquivo
143054,CollapseAllAction_1927,review with at least one clone,ambos
143054,CollapseAllAction_6091,review with at least one clone,ambos
143054,CollectionAttributeNodeIterator_28,review with at least one clone,mesmo arquivo
143054,CollectionAttributeNodeIterator_4192,review with at least one clone,mesmo arquivo
143054,CollectionChildNodeIterator_29,review with at least one clone,mesmo arquivo
143054,CollectionChildNodeIterator_4193,review with at least one clone,mesmo arquivo
143054,CollectionNodeIterator_30,review with at least one clone,mesmo arquivo
143054,CollectionNodeIterator_31,review with at least one clone,mesmo arquivo
143054,CollectionNodeIterator_32,review with at least one clone,mesmo arquivo
143054,CollectionNodeIterator_33,review with at least one clone,mesmo arquivo
143054,CollectionNodeIterator_4194,review with at least one clone,mesmo arquivo
143054,CollectionNodeIterator_4195,review with at least one clone,mesmo arquivo
143054,CollectionNodeIterator_4196,review with at least one clone,mesmo arquivo
143054,CollectionNodeIterator_4197,review with at least one clone,mesmo arquivo
143054,CollectionPointer_34,review with at least one clone,mesmo arquivo
143054,CollectionPointer_35,review with at least one clone,mesmo arquivo
143054,CollectionPointer_36,review with at least one clone,ambos
143054,CollectionPointer_37,review with at least one clone,mesmo arquivo
143054,CollectionPointer_38,review with at least one clone,mesmo arquivo
143054,CollectionPointer_39,review with at least one clone,mesmo arquivo
143054,CollectionPointer_40,review with at least one clone,mesmo arquivo
143054,CollectionPointer_4198,review with at least one clone,mesmo arquivo
143054,CollectionPointer_4199,review with at least one clone,mesmo arquivo
143054,CollectionPointer_4200,review with at least one clone,ambos
143054,CollectionPointer_4201,review with at least one clone,mesmo arquivo
143054,CollectionPointer_4202,review with at least one clone,mesmo arquivo
143054,CollectionPointer_4203,review with at least one clone,mesmo arquivo
143054,CollectionPointer_4204,review with at least one clone,mesmo arquivo
143054,ColorCellEditor_5092,review with at least one clone,mesmo arquivo
143054,ColorCellEditor_5093,review with at least one clone,mesmo arquivo
143054,ColorCellEditor_5095,review with at least one clone,mesmo arquivo
143054,ColorCellEditor_5096,review with at least one clone,ambos
143054,ColorCellEditor_928,review with at least one clone,mesmo arquivo
143054,ColorCellEditor_929,review with at least one clone,mesmo arquivo
143054,ColorCellEditor_931,review with at least one clone,mesmo arquivo
143054,ColorCellEditor_932,review with at least one clone,ambos
143054,ColorsAndFontsPreferencePage_3450,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_3451,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_3452,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_3453,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_3455,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_3457,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_3458,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_3459,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_3461,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_3463,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_3464,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_3470,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_3471,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_7614,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_7615,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_7616,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_7617,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_7619,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_7621,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_7622,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_7623,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_7625,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_7627,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_7628,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_7634,review with at least one clone,mesmo arquivo
143054,ColorsAndFontsPreferencePage_7635,review with at least one clone,mesmo arquivo
143054,ColorSelector_4869,review with at least one clone,mesmo arquivo
143054,ColorSelector_4870,review with at least one clone,mesmo arquivo
143054,ColorSelector_705,review with at least one clone,mesmo arquivo
143054,ColorSelector_706,review with at least one clone,mesmo arquivo
143054,ColumnWeightData_5097,review with at least one clone,mesmo arquivo
143054,ColumnWeightData_933,review with at least one clone,mesmo arquivo
143054,ComboBoxViewerCellEditor_5098,review with at least one clone,mesmo arquivo
143054,ComboBoxViewerCellEditor_934,review with at least one clone,mesmo arquivo
143054,ComboViewer_5106,review with at least one clone,mesmo arquivo
143054,ComboViewer_942,review with at least one clone,mesmo arquivo
143054,CommandContributionItem_3543,review with at least one clone,mesmo arquivo
143054,CommandContributionItem_3544,review with at least one clone,mesmo arquivo
143054,CommandContributionItem_3545,review with at least one clone,mesmo arquivo
143054,CommandContributionItem_7707,review with at least one clone,mesmo arquivo
143054,CommandContributionItem_7708,review with at least one clone,mesmo arquivo
143054,CommandContributionItem_7709,review with at least one clone,mesmo arquivo
143054,CommandEvent_2412,review with at least one clone,mesmo arquivo
143054,CommandEvent_6576,review with at least one clone,mesmo arquivo
143054,CommandImpl_161,review with at least one clone,mesmo arquivo
143054,CommandImpl_162,review with at least one clone,mesmo arquivo
143054,CommandImpl_163,review with at least one clone,mesmo arquivo
143054,CommandImpl_164,review with at least one clone,mesmo arquivo
143054,CommandImpl_4325,review with at least one clone,mesmo arquivo
143054,CommandImpl_4326,review with at least one clone,mesmo arquivo
143054,CommandImpl_4327,review with at least one clone,mesmo arquivo
143054,CommandImpl_4328,review with at least one clone,mesmo arquivo
143054,CommandManagerEvent_2414,review with at least one clone,mesmo arquivo
143054,CommandManagerEvent_6578,review with at least one clone,mesmo arquivo
143054,CommandParameterImpl_166,review with at least one clone,mesmo arquivo
143054,CommandParameterImpl_4330,review with at least one clone,mesmo arquivo
143054,CommandsFactoryImpl_170,review with at least one clone,mesmo arquivo
143054,CommandsFactoryImpl_4334,review with at least one clone,mesmo arquivo
143054,CommandsPackageImpl_171,review with at least one clone,arquivo diferente
143054,CommandsPackageImpl_172,review with at least one clone,mesmo arquivo
143054,CommandsPackageImpl_173,review with at least one clone,mesmo arquivo
143054,CommandsPackageImpl_174,review with at least one clone,mesmo arquivo
143054,CommandsPackageImpl_175,review with at least one clone,mesmo arquivo
143054,CommandsPackageImpl_4335,review with at least one clone,arquivo diferente
143054,CommandsPackageImpl_4336,review with at least one clone,mesmo arquivo
143054,CommandsPackageImpl_4337,review with at least one clone,mesmo arquivo
143054,CommandsPackageImpl_4338,review with at least one clone,mesmo arquivo
143054,CommandsPackageImpl_4339,review with at least one clone,mesmo arquivo
143054,CommandsSwitch_185,review with at least one clone,mesmo arquivo
143054,CommandsSwitch_4349,review with at least one clone,mesmo arquivo
143054,Command_1,review with at least one clone,mesmo arquivo
143054,Command_4165,review with at least one clone,mesmo arquivo
143054,CommonNavigatorActionGroup_2130,review with at least one clone,ambos
143054,CommonNavigatorActionGroup_6294,review with at least one clone,ambos
143054,CommonNavigatorFrameSource_2132,review with at least one clone,ambos
143054,CommonNavigatorFrameSource_6296,review with at least one clone,ambos
143054,CommonViewerSorter_2183,review with at least one clone,mesmo arquivo
143054,CommonViewerSorter_6347,review with at least one clone,mesmo arquivo
143054,ComponentSupport_2263,review with at least one clone,mesmo arquivo
143054,ComponentSupport_2264,review with at least one clone,mesmo arquivo
143054,ComponentSupport_2265,review with at least one clone,mesmo arquivo
143054,ComponentSupport_6427,review with at least one clone,mesmo arquivo
143054,ComponentSupport_6428,review with at least one clone,mesmo arquivo
143054,ComponentSupport_6429,review with at least one clone,mesmo arquivo
143054,CompositePartImpl_266,review with at least one clone,ambos
143054,CompositePartImpl_267,review with at least one clone,mesmo arquivo
143054,CompositePartImpl_268,review with at least one clone,mesmo arquivo
143054,CompositePartImpl_269,review with at least one clone,mesmo arquivo
143054,CompositePartImpl_271,review with at least one clone,mesmo arquivo
143054,CompositePartImpl_272,review with at least one clone,mesmo arquivo
143054,CompositePartImpl_4430,review with at least one clone,ambos
143054,CompositePartImpl_4431,review with at least one clone,mesmo arquivo
143054,CompositePartImpl_4432,review with at least one clone,mesmo arquivo
143054,CompositePartImpl_4433,review with at least one clone,mesmo arquivo
143054,CompositePartImpl_4435,review with at least one clone,mesmo arquivo
143054,CompositePartImpl_4436,review with at least one clone,mesmo arquivo
143054,CompoundContributionItem_2336,review with at least one clone,mesmo arquivo
143054,CompoundContributionItem_2337,review with at least one clone,mesmo arquivo
143054,CompoundContributionItem_2338,review with at least one clone,ambos
143054,CompoundContributionItem_6500,review with at least one clone,mesmo arquivo
143054,CompoundContributionItem_6501,review with at least one clone,mesmo arquivo
143054,CompoundContributionItem_6502,review with at least one clone,ambos
143054,ConcurrentTableUpdator_1015,review with at least one clone,mesmo arquivo
143054,ConcurrentTableUpdator_1016,review with at least one clone,mesmo arquivo
143054,ConcurrentTableUpdator_5179,review with at least one clone,mesmo arquivo
143054,ConcurrentTableUpdator_5180,review with at least one clone,mesmo arquivo
143054,ConfigurationElementMemento_3514,review with at least one clone,mesmo arquivo
143054,ConfigurationElementMemento_7678,review with at least one clone,mesmo arquivo
143054,ConfigurationInfo_2549,review with at least one clone,mesmo arquivo
143054,ConfigurationInfo_6713,review with at least one clone,mesmo arquivo
143054,ConstantAreaLayout_4107,review with at least one clone,mesmo arquivo
143054,ConstantAreaLayout_8271,review with at least one clone,mesmo arquivo
143054,ContainerCheckedTreeViewer_2447,review with at least one clone,mesmo arquivo
143054,ContainerCheckedTreeViewer_2450,review with at least one clone,mesmo arquivo
143054,ContainerCheckedTreeViewer_2452,review with at least one clone,mesmo arquivo
143054,ContainerCheckedTreeViewer_2453,review with at least one clone,mesmo arquivo
143054,ContainerCheckedTreeViewer_6611,review with at least one clone,mesmo arquivo
143054,ContainerCheckedTreeViewer_6614,review with at least one clone,mesmo arquivo
143054,ContainerCheckedTreeViewer_6616,review with at least one clone,mesmo arquivo
143054,ContainerCheckedTreeViewer_6617,review with at least one clone,mesmo arquivo
143054,ContainerContentProvider_1686,review with at least one clone,mesmo arquivo
143054,ContainerContentProvider_1687,review with at least one clone,mesmo arquivo
143054,ContainerContentProvider_5850,review with at least one clone,mesmo arquivo
143054,ContainerContentProvider_5851,review with at least one clone,mesmo arquivo
143054,ContainerGenerator_1209,review with at least one clone,mesmo arquivo
143054,ContainerGenerator_5373,review with at least one clone,mesmo arquivo
143054,ContainerSelectionDialog_1211,review with at least one clone,mesmo arquivo
143054,ContainerSelectionDialog_1212,review with at least one clone,mesmo arquivo
143054,ContainerSelectionDialog_5375,review with at least one clone,mesmo arquivo
143054,ContainerSelectionDialog_5376,review with at least one clone,mesmo arquivo
143054,ContentTypeFilenameAssociationDialog_3054,review with at least one clone,arquivo diferente
143054,ContentTypeFilenameAssociationDialog_3055,review with at least one clone,arquivo diferente
143054,ContentTypeFilenameAssociationDialog_7218,review with at least one clone,arquivo diferente
143054,ContentTypeFilenameAssociationDialog_7219,review with at least one clone,arquivo diferente
143054,ContentViewer_5108,review with at least one clone,mesmo arquivo
143054,ContentViewer_5109,review with at least one clone,mesmo arquivo
143054,ContentViewer_5110,review with at least one clone,mesmo arquivo
143054,ContentViewer_944,review with at least one clone,mesmo arquivo
143054,ContentViewer_945,review with at least one clone,mesmo arquivo
143054,ContentViewer_946,review with at least one clone,mesmo arquivo
143054,ContextEvent_2421,review with at least one clone,ambos
143054,ContextEvent_6585,review with at least one clone,ambos
143054,Context_4169,review with at least one clone,mesmo arquivo
143054,Context_4170,review with at least one clone,arquivo diferente
143054,Context_4172,review with at least one clone,ambos
143054,Context_5,review with at least one clone,mesmo arquivo
143054,Context_6,review with at least one clone,arquivo diferente
143054,Context_8,review with at least one clone,ambos
143054,ContributionImpl_219,review with at least one clone,mesmo arquivo
143054,ContributionImpl_4383,review with at least one clone,mesmo arquivo
143054,ContributionItemFactory_2339,review with at least one clone,mesmo arquivo
143054,ContributionItemFactory_2340,review with at least one clone,mesmo arquivo
143054,ContributionItemFactory_2341,review with at least one clone,mesmo arquivo
143054,ContributionItemFactory_2342,review with at least one clone,mesmo arquivo
143054,ContributionItemFactory_2343,review with at least one clone,mesmo arquivo
143054,ContributionItemFactory_2344,review with at least one clone,mesmo arquivo
143054,ContributionItemFactory_6503,review with at least one clone,mesmo arquivo
143054,ContributionItemFactory_6504,review with at least one clone,mesmo arquivo
143054,ContributionItemFactory_6505,review with at least one clone,mesmo arquivo
143054,ContributionItemFactory_6506,review with at least one clone,mesmo arquivo
143054,ContributionItemFactory_6507,review with at least one clone,mesmo arquivo
143054,ContributionItemFactory_6508,review with at least one clone,mesmo arquivo
143054,ControlEnableState_4810,review with at least one clone,mesmo arquivo
143054,ControlEnableState_4811,review with at least one clone,mesmo arquivo
143054,ControlEnableState_4812,review with at least one clone,mesmo arquivo
143054,ControlEnableState_646,review with at least one clone,mesmo arquivo
143054,ControlEnableState_647,review with at least one clone,mesmo arquivo
143054,ControlEnableState_648,review with at least one clone,mesmo arquivo
143054,CoolBarManager_4730,review with at least one clone,mesmo arquivo
143054,CoolBarManager_4731,review with at least one clone,mesmo arquivo
143054,CoolBarManager_4732,review with at least one clone,mesmo arquivo
143054,CoolBarManager_4733,review with at least one clone,mesmo arquivo
143054,CoolBarManager_4734,review with at least one clone,mesmo arquivo
143054,CoolBarManager_4736,review with at least one clone,mesmo arquivo
143054,CoolBarManager_4739,review with at least one clone,mesmo arquivo
143054,CoolBarManager_4741,review with at least one clone,mesmo arquivo
143054,CoolBarManager_566,review with at least one clone,mesmo arquivo
143054,CoolBarManager_567,review with at least one clone,mesmo arquivo
143054,CoolBarManager_568,review with at least one clone,mesmo arquivo
143054,CoolBarManager_569,review with at least one clone,mesmo arquivo
143054,CoolBarManager_570,review with at least one clone,mesmo arquivo
143054,CoolBarManager_572,review with at least one clone,mesmo arquivo
143054,CoolBarManager_575,review with at least one clone,mesmo arquivo
143054,CoolBarManager_577,review with at least one clone,mesmo arquivo
143054,CopyAction_1929,review with at least one clone,mesmo arquivo
143054,CopyAction_1931,review with at least one clone,mesmo arquivo
143054,CopyAction_2108,review with at least one clone,ambos
143054,CopyAction_2109,review with at least one clone,mesmo arquivo
143054,CopyAction_2110,review with at least one clone,mesmo arquivo
143054,CopyAction_6093,review with at least one clone,mesmo arquivo
143054,CopyAction_6095,review with at least one clone,mesmo arquivo
143054,CopyAction_6272,review with at least one clone,ambos
143054,CopyAction_6273,review with at least one clone,mesmo arquivo
143054,CopyAction_6274,review with at least one clone,mesmo arquivo
143054,CopyBookmarkAction_1864,review with at least one clone,mesmo arquivo
143054,CopyBookmarkAction_1865,review with at least one clone,ambos
143054,CopyBookmarkAction_6028,review with at least one clone,mesmo arquivo
143054,CopyBookmarkAction_6029,review with at least one clone,ambos
143054,CopyPropertyAction_2226,review with at least one clone,mesmo arquivo
143054,CopyPropertyAction_2227,review with at least one clone,mesmo arquivo
143054,CopyPropertyAction_6390,review with at least one clone,mesmo arquivo
143054,CopyPropertyAction_6391,review with at least one clone,mesmo arquivo
143054,CopyResourceAction_1148,review with at least one clone,ambos
143054,CopyResourceAction_1149,review with at least one clone,mesmo arquivo
143054,CopyResourceAction_1150,review with at least one clone,mesmo arquivo
143054,CopyResourceAction_1151,review with at least one clone,mesmo arquivo
143054,CopyResourceAction_1152,review with at least one clone,mesmo arquivo
143054,CopyResourceAction_1153,review with at least one clone,arquivo diferente
143054,CopyResourceAction_1154,review with at least one clone,ambos
143054,CopyResourceAction_1155,review with at least one clone,mesmo arquivo
143054,CopyResourceAction_5312,review with at least one clone,ambos
143054,CopyResourceAction_5313,review with at least one clone,mesmo arquivo
143054,CopyResourceAction_5314,review with at least one clone,mesmo arquivo
143054,CopyResourceAction_5315,review with at least one clone,mesmo arquivo
143054,CopyResourceAction_5316,review with at least one clone,mesmo arquivo
143054,CopyResourceAction_5317,review with at least one clone,arquivo diferente
143054,CopyResourceAction_5318,review with at least one clone,ambos
143054,CopyResourceAction_5319,review with at least one clone,mesmo arquivo
143054,CoreExpressionImpl_314,review with at least one clone,mesmo arquivo
143054,CoreExpressionImpl_316,review with at least one clone,mesmo arquivo
143054,CoreExpressionImpl_4478,review with at least one clone,mesmo arquivo
143054,CoreExpressionImpl_4480,review with at least one clone,mesmo arquivo
