review_number,type_of_revisions,clone_exists
80351,unica,no_clone
80352,multipla,no_clone
80360,multipla,no_clone
80554,unica,review with at least one clone
80865,multipla,uninteresting_clone
80971,multipla,no_clone
81050,multipla,no_clone
81058,multipla,no_clone
81336,unica,no_clone
81360,multipla,no_clone
81363,unica,no_clone
81491,multipla,no_clone
81492,unica,no_clone
81505,multipla,no_clone
81532,multipla,no_clone
81533,multipla,no_clone
81542,multipla,no_clone
81544,multipla,no_clone
81563,multipla,no_clone
81586,unica,no_clone
81589,multipla,no_clone
81603,unica,no_clone
81606,multipla,no_clone
81641,unica,no_clone
81667,multipla,no_clone
81668,multipla,no_clone
81707,multipla,no_clone
81712,multipla,no_clone
81745,unica,no_clone
81843,unica,no_clone
81844,unica,no_clone
81854,unica,no_clone
81855,multipla,no_clone
81862,multipla,no_clone
81863,multipla,no_clone
81911,multipla,no_clone
81946,multipla,no_clone
81998,unica,no_clone
82303,multipla,review with at least one clone
82323,unica,no_clone
82808,unica,no_clone
82851,multipla,no_clone
82857,multipla,no_clone
82882,unica,no_clone
82923,multipla,no_clone
82934,multipla,no_clone
82952,multipla,no_clone
83018,unica,uninteresting_clone
83083,multipla,no_clone
83094,unica,no_clone
83102,unica,no_clone
83103,unica,no_clone
83167,unica,uninteresting_clone
83216,multipla,no_clone
83272,unica,no_clone
83337,multipla,no_clone
83338,multipla,no_clone
83407,multipla,no_clone
83408,multipla,no_clone
83409,multipla,no_clone
83410,multipla,no_clone
83411,multipla,no_clone
83483,unica,no_clone
83484,unica,no_clone
83485,unica,no_clone
83486,multipla,no_clone
83489,multipla,no_clone
83490,multipla,no_clone
83491,multipla,no_clone
83506,multipla,uninteresting_clone
83556,multipla,review with at least one clone
83686,multipla,no_clone
83736,unica,no_clone
83764,multipla,no_clone
83778,multipla,no_clone
83779,multipla,no_clone
83789,unica,no_clone
83923,unica,no_clone
83977,unica,no_clone
83978,unica,no_clone
83979,unica,no_clone
83980,unica,no_clone
84261,unica,no_clone
84458,multipla,no_clone
84497,multipla,uninteresting_clone
84513,multipla,no_clone
84527,multipla,no_clone
84565,multipla,no_clone
84569,multipla,no_clone
84628,unica,no_clone
84667,unica,no_clone
84668,multipla,no_clone
84707,unica,no_clone
84708,multipla,no_clone
84743,multipla,no_clone
84932,multipla,no_clone
84933,multipla,no_clone
84934,multipla,no_clone
84936,multipla,no_clone
84940,multipla,no_clone
84941,multipla,no_clone
84944,unica,no_clone
84945,multipla,no_clone
84951,unica,no_clone
84962,multipla,no_clone
84994,multipla,no_clone
85002,unica,no_clone
85010,multipla,no_clone
85015,multipla,no_clone
85016,multipla,no_clone
85017,multipla,no_clone
85021,multipla,no_clone
85097,multipla,review with at least one clone
85105,unica,no_clone
85106,multipla,review with at least one clone
85180,multipla,no_clone
85253,unica,no_clone
85353,unica,no_clone
85445,multipla,no_clone
85527,multipla,no_clone
85529,unica,no_clone
85545,multipla,no_clone
85552,multipla,no_clone
85580,multipla,no_clone
85637,unica,no_clone
85647,multipla,no_clone
85668,multipla,no_clone
85671,unica,no_clone
85729,unica,no_clone
85730,unica,no_clone
86117,unica,no_clone
86423,multipla,no_clone
86432,unica,no_clone
86684,multipla,no_clone
86738,multipla,no_clone
86795,unica,no_clone
86806,unica,no_clone
87057,unica,no_clone
87360,multipla,no_clone
87361,multipla,no_clone
87362,multipla,no_clone
87363,multipla,no_clone
87364,multipla,no_clone
87365,multipla,no_clone
87366,multipla,uninteresting_clone
87367,multipla,no_clone
87376,unica,no_clone
87383,unica,no_clone
87384,unica,review with at least one clone
87385,multipla,no_clone
87446,multipla,no_clone
87720,unica,no_clone
87721,unica,no_clone
87727,unica,no_clone
87728,unica,no_clone
87729,multipla,no_clone
87745,unica,no_clone
87751,unica,no_clone
87752,unica,no_clone
87776,unica,no_clone
87780,unica,no_clone
87781,unica,no_clone
87782,unica,no_clone
87783,unica,no_clone
87784,unica,no_clone
87785,unica,no_clone
87810,unica,no_clone
87818,unica,no_clone
87957,multipla,no_clone
87969,multipla,no_clone
87972,multipla,no_clone
88127,multipla,no_clone
88131,multipla,no_clone
88378,multipla,no_clone
88603,multipla,no_clone
88604,multipla,no_clone
88605,multipla,no_clone
88606,multipla,no_clone
88682,multipla,no_clone
88692,unica,no_clone
88693,multipla,no_clone
88726,multipla,no_clone
88732,multipla,no_clone
88811,multipla,uninteresting_clone
88916,multipla,no_clone
89070,unica,no_clone
89151,unica,no_clone
89163,multipla,no_clone
89164,multipla,no_clone
89240,multipla,no_clone
89259,multipla,no_clone
89269,multipla,no_clone
89385,multipla,no_clone
89386,multipla,no_clone
89387,multipla,no_clone
89395,multipla,no_clone
89454,multipla,no_clone
89455,multipla,no_clone
89462,multipla,no_clone
89521,unica,no_clone
89523,multipla,no_clone
89529,multipla,no_clone
89559,unica,no_clone
89560,unica,no_clone
89569,unica,no_clone
89570,multipla,no_clone
89589,multipla,no_clone
89593,multipla,no_clone
89600,multipla,no_clone
89660,unica,no_clone
89661,unica,no_clone
89662,multipla,no_clone
89663,multipla,no_clone
89665,multipla,uninteresting_clone
89666,multipla,no_clone
89668,multipla,no_clone
89719,multipla,uninteresting_clone
89723,multipla,uninteresting_clone
89793,unica,no_clone
89804,unica,no_clone
89811,unica,no_clone
89823,unica,review with at least one clone
89824,multipla,no_clone
89920,multipla,no_clone
89923,multipla,no_clone
90028,unica,no_clone
90222,unica,review with at least one clone
90227,multipla,no_clone
90465,multipla,no_clone
90474,multipla,no_clone
90482,multipla,no_clone
90601,multipla,no_clone
90604,multipla,no_clone
90675,multipla,no_clone
90688,unica,review with at least one clone
90696,unica,no_clone
90697,unica,no_clone
90698,multipla,no_clone
90787,multipla,no_clone
90788,multipla,no_clone
90789,multipla,no_clone
90790,multipla,no_clone
90791,multipla,no_clone
90795,multipla,no_clone
90814,multipla,no_clone
90868,multipla,no_clone
90897,multipla,no_clone
90899,unica,no_clone
90989,multipla,uninteresting_clone
91009,multipla,no_clone
91116,multipla,no_clone
91183,unica,no_clone
91223,unica,no_clone
91225,unica,no_clone
91227,unica,no_clone
91241,multipla,no_clone
91243,multipla,no_clone
91327,multipla,uninteresting_clone
91419,unica,no_clone
91432,multipla,review with at least one clone
91435,unica,no_clone
91436,multipla,no_clone
91443,multipla,no_clone
91444,unica,no_clone
91446,multipla,no_clone
91447,multipla,no_clone
91448,multipla,no_clone
91450,multipla,no_clone
91488,multipla,no_clone
91496,unica,no_clone
91497,unica,no_clone
91510,unica,no_clone
91514,multipla,no_clone
91591,multipla,no_clone
91772,multipla,no_clone
91836,multipla,no_clone
91837,multipla,no_clone
91852,multipla,no_clone
91872,multipla,no_clone
91876,multipla,no_clone
92048,unica,no_clone
92306,unica,no_clone
92429,unica,no_clone
92430,unica,no_clone
92431,unica,no_clone
92432,unica,no_clone
92447,unica,no_clone
92535,unica,no_clone
92553,unica,no_clone
92574,unica,no_clone
92670,multipla,review with at least one clone
92685,unica,no_clone
92725,unica,no_clone
92727,multipla,no_clone
92742,unica,no_clone
92830,multipla,no_clone
92833,multipla,review with at least one clone
92864,multipla,no_clone
92903,multipla,no_clone
93047,multipla,review with at least one clone
93074,unica,no_clone
93076,multipla,no_clone
93077,unica,no_clone
93154,unica,no_clone
93164,multipla,no_clone
93166,multipla,no_clone
93343,unica,no_clone
93344,unica,no_clone
93345,unica,no_clone
93346,multipla,no_clone
93353,multipla,no_clone
93393,multipla,no_clone
93394,multipla,no_clone
93442,unica,no_clone
93452,multipla,no_clone
93458,unica,no_clone
93474,multipla,no_clone
93573,multipla,no_clone
93581,multipla,no_clone
93587,unica,no_clone
93588,unica,no_clone
93634,unica,no_clone
93656,unica,no_clone
93663,multipla,review with at least one clone
93668,multipla,no_clone
93756,multipla,no_clone
93775,multipla,no_clone
93776,multipla,review with at least one clone
93780,unica,no_clone
93843,unica,no_clone
93844,multipla,no_clone
93856,unica,no_clone
93862,unica,no_clone
93873,multipla,no_clone
93954,unica,no_clone
93971,multipla,no_clone
94047,multipla,no_clone
94109,multipla,review with at least one clone
94131,multipla,no_clone
94158,multipla,uninteresting_clone
94185,multipla,no_clone
94187,unica,no_clone
94190,multipla,no_clone
94191,multipla,no_clone
94193,unica,no_clone
94245,multipla,no_clone
94249,multipla,no_clone
94253,unica,no_clone
94256,unica,no_clone
94257,multipla,no_clone
94264,unica,review with at least one clone
94268,multipla,no_clone
94275,unica,no_clone
94338,multipla,no_clone
94357,unica,no_clone
94366,unica,no_clone
94409,multipla,uninteresting_clone
94411,unica,no_clone
94416,unica,no_clone
94421,unica,no_clone
94422,unica,no_clone
94429,multipla,no_clone
94431,unica,no_clone
94449,multipla,no_clone
94467,unica,no_clone
94468,unica,no_clone
94496,unica,no_clone
94506,unica,no_clone
94514,unica,no_clone
94515,unica,no_clone
94520,unica,no_clone
94522,unica,no_clone
94523,multipla,no_clone
94528,multipla,no_clone
94595,unica,no_clone
94596,unica,no_clone
94700,unica,no_clone
94705,unica,no_clone
94716,multipla,no_clone
94717,unica,no_clone
94719,unica,no_clone
94720,unica,no_clone
94729,unica,no_clone
94730,unica,no_clone
94731,unica,no_clone
94784,unica,no_clone
94864,multipla,no_clone
94962,unica,no_clone
95078,unica,no_clone
95080,unica,no_clone
95083,multipla,no_clone
95136,multipla,uninteresting_clone
95427,unica,no_clone
95499,multipla,uninteresting_clone
95523,unica,no_clone
95588,multipla,no_clone
95729,multipla,no_clone
96077,multipla,no_clone
96097,multipla,no_clone
96352,multipla,no_clone
96565,multipla,no_clone
96692,multipla,no_clone
96693,multipla,no_clone
96694,multipla,no_clone
96695,multipla,no_clone
96783,multipla,no_clone
96859,multipla,no_clone
97021,multipla,no_clone
97022,multipla,no_clone
97023,multipla,no_clone
97024,multipla,no_clone
97321,unica,no_clone
97345,unica,no_clone
97404,multipla,no_clone
97485,unica,no_clone
97543,unica,no_clone
97603,unica,no_clone
97608,unica,no_clone
97676,unica,no_clone
97680,multipla,no_clone
97704,unica,no_clone
97709,multipla,uninteresting_clone
97878,unica,no_clone
98197,unica,uninteresting_clone
98207,unica,no_clone
98270,unica,no_clone
98393,multipla,no_clone
98396,multipla,review with at least one clone
98474,multipla,no_clone
98478,multipla,no_clone
98603,unica,no_clone
98740,multipla,review with at least one clone
98818,unica,no_clone
98848,unica,no_clone
98849,unica,no_clone
98852,multipla,no_clone
98853,unica,no_clone
98892,unica,no_clone
98958,unica,no_clone
98959,unica,no_clone
99061,unica,no_clone
99063,unica,no_clone
99067,multipla,no_clone
99068,multipla,no_clone
99070,multipla,no_clone
99071,unica,no_clone
99073,multipla,no_clone
99074,unica,review with at least one clone
99076,unica,no_clone
99092,unica,no_clone
99186,multipla,no_clone
99187,multipla,no_clone
99189,unica,no_clone
99262,multipla,review with at least one clone
99371,multipla,no_clone
99431,unica,no_clone
99435,unica,no_clone
99442,multipla,no_clone
99509,multipla,no_clone
99529,unica,no_clone
99530,unica,no_clone
99686,multipla,no_clone
99706,multipla,no_clone
99707,multipla,review with at least one clone
99735,multipla,uninteresting_clone
99772,multipla,no_clone
99780,multipla,no_clone
99874,multipla,review with at least one clone
100169,unica,no_clone
100307,multipla,no_clone
100521,unica,no_clone
100522,unica,no_clone
100523,unica,no_clone
100550,multipla,no_clone
100575,multipla,no_clone
100576,multipla,no_clone
100577,multipla,no_clone
100641,multipla,no_clone
100671,multipla,no_clone
100672,multipla,no_clone
100765,unica,no_clone
100766,unica,no_clone
100767,unica,no_clone
100768,multipla,no_clone
100769,multipla,no_clone
100770,multipla,no_clone
100771,multipla,uninteresting_clone
100916,multipla,uninteresting_clone
100925,multipla,no_clone
100931,multipla,no_clone
100932,multipla,review with at least one clone
100940,multipla,no_clone
100951,unica,no_clone
101147,multipla,no_clone
101148,multipla,no_clone
101149,multipla,no_clone
101150,multipla,no_clone
101151,multipla,no_clone
101152,multipla,no_clone
101221,multipla,no_clone
101222,multipla,no_clone
101223,multipla,no_clone
101224,multipla,no_clone
101225,unica,uninteresting_clone
101299,multipla,no_clone
101312,multipla,no_clone
101313,multipla,no_clone
101358,multipla,no_clone
101359,multipla,no_clone
101363,multipla,no_clone
101364,unica,no_clone
101365,multipla,no_clone
101366,multipla,no_clone
101373,multipla,no_clone
101401,multipla,no_clone
101456,multipla,no_clone
101457,multipla,no_clone
101472,multipla,no_clone
101475,multipla,no_clone
101477,unica,no_clone
101478,unica,no_clone
101534,unica,no_clone
101535,unica,no_clone
101560,unica,no_clone
101563,unica,no_clone
101581,multipla,uninteresting_clone
101582,multipla,no_clone
101583,multipla,no_clone
101584,multipla,review with at least one clone
101598,unica,no_clone
101599,unica,no_clone
101600,multipla,no_clone
101603,unica,no_clone
101642,multipla,no_clone
101700,multipla,no_clone
101714,multipla,no_clone
101742,multipla,no_clone
101749,multipla,no_clone
101758,multipla,no_clone
101761,multipla,no_clone
101771,unica,uninteresting_clone
101772,multipla,review with at least one clone
101773,multipla,uninteresting_clone
101774,multipla,no_clone
101775,multipla,no_clone
101787,unica,uninteresting_clone
101844,unica,uninteresting_clone
101849,multipla,uninteresting_clone
101850,multipla,no_clone
101851,multipla,no_clone
101888,multipla,no_clone
101889,multipla,no_clone
102031,multipla,review with at least one clone
102075,unica,no_clone
102076,multipla,no_clone
102162,multipla,review with at least one clone
102171,unica,no_clone
102332,multipla,no_clone
102333,multipla,no_clone
102393,multipla,review with at least one clone
102394,multipla,no_clone
102395,multipla,uninteresting_clone
102396,multipla,uninteresting_clone
102397,multipla,no_clone
102398,multipla,no_clone
102409,multipla,no_clone
102421,unica,no_clone
102442,multipla,no_clone
102577,multipla,no_clone
102578,multipla,no_clone
102598,multipla,no_clone
102607,multipla,no_clone
102608,multipla,review with at least one clone
102687,unica,no_clone
102770,multipla,no_clone
102830,multipla,no_clone
102879,multipla,no_clone
102957,multipla,no_clone
102994,multipla,no_clone
102997,multipla,no_clone
103003,unica,no_clone
103017,multipla,no_clone
103021,multipla,uninteresting_clone
103027,multipla,uninteresting_clone
103035,unica,no_clone
103036,multipla,no_clone
103054,multipla,review with at least one clone
103058,unica,no_clone
103074,multipla,no_clone
103075,multipla,no_clone
103076,multipla,no_clone
103077,multipla,no_clone
103080,unica,no_clone
103102,multipla,no_clone
103147,unica,no_clone
103181,unica,no_clone
103204,multipla,no_clone
103205,multipla,no_clone
103263,multipla,no_clone
103264,multipla,no_clone
103265,multipla,no_clone
103331,multipla,no_clone
103423,multipla,no_clone
103447,multipla,no_clone
103514,unica,no_clone
103594,unica,no_clone
103676,multipla,no_clone
103678,multipla,no_clone
103721,multipla,review with at least one clone
103722,unica,no_clone
103725,unica,no_clone
103726,multipla,no_clone
103727,unica,no_clone
103728,unica,no_clone
103735,multipla,no_clone
103737,multipla,no_clone
103744,multipla,no_clone
103817,multipla,no_clone
103818,multipla,no_clone
103870,multipla,no_clone
103902,unica,no_clone
103903,unica,no_clone
103904,multipla,no_clone
103905,multipla,no_clone
103906,multipla,no_clone
103910,unica,no_clone
103911,unica,no_clone
103913,multipla,no_clone
103914,multipla,no_clone
103921,multipla,no_clone
103993,multipla,no_clone
104050,multipla,no_clone
104069,multipla,no_clone
104070,multipla,no_clone
104071,multipla,no_clone
104073,multipla,no_clone
104078,unica,no_clone
104090,unica,no_clone
104119,multipla,no_clone
104129,unica,no_clone
104130,multipla,no_clone
104131,multipla,uninteresting_clone
104222,multipla,review with at least one clone
104234,multipla,no_clone
104245,multipla,review with at least one clone
104264,multipla,no_clone
104304,multipla,no_clone
104315,multipla,no_clone
104330,multipla,no_clone
104344,multipla,no_clone
104345,multipla,no_clone
104405,unica,no_clone
104597,unica,no_clone
104617,unica,no_clone
104618,multipla,no_clone
104644,unica,no_clone
104685,unica,no_clone
104686,multipla,no_clone
105169,multipla,no_clone
105534,unica,no_clone
105592,multipla,no_clone
105652,unica,no_clone
105810,unica,no_clone
106008,multipla,uninteresting_clone
106045,multipla,no_clone
106046,unica,no_clone
106049,multipla,no_clone
106057,multipla,no_clone
106061,multipla,no_clone
106185,multipla,no_clone
106246,multipla,review with at least one clone
106411,unica,no_clone
106415,unica,no_clone
106416,unica,no_clone
106419,unica,no_clone
106432,multipla,no_clone
106478,unica,no_clone
106516,multipla,no_clone
106519,multipla,no_clone
109895,multipla,no_clone
110136,unica,uninteresting_clone
110155,multipla,no_clone
110172,multipla,review with at least one clone
110209,multipla,no_clone
110345,unica,review with at least one clone
110407,multipla,no_clone
110473,unica,no_clone
110476,multipla,no_clone
110495,unica,no_clone
110496,unica,review with at least one clone
110510,unica,no_clone
110512,multipla,no_clone
110557,multipla,no_clone
110567,multipla,no_clone
110579,unica,no_clone
110586,unica,no_clone
110593,multipla,no_clone
110607,multipla,uninteresting_clone
110623,multipla,no_clone
110674,multipla,no_clone
110862,unica,no_clone
110863,multipla,no_clone
110864,multipla,no_clone
110865,multipla,no_clone
110866,multipla,no_clone
110890,unica,no_clone
110948,multipla,no_clone
110964,multipla,review with at least one clone
111017,unica,no_clone
111018,multipla,no_clone
111083,unica,no_clone
111084,multipla,no_clone
111085,multipla,no_clone
111086,multipla,no_clone
111098,unica,no_clone
111176,multipla,no_clone
111205,multipla,no_clone
111206,multipla,no_clone
111312,multipla,no_clone
111359,unica,no_clone
111364,multipla,no_clone
111374,multipla,no_clone
111375,multipla,no_clone
111376,multipla,review with at least one clone
111400,multipla,no_clone
111401,multipla,no_clone
111417,multipla,no_clone
111421,multipla,no_clone
111495,unica,no_clone
111502,multipla,no_clone
111548,unica,no_clone
111639,unica,no_clone
111662,multipla,no_clone
111671,multipla,review with at least one clone
111685,unica,no_clone
111825,unica,no_clone
111828,multipla,no_clone
111846,multipla,no_clone
111847,multipla,review with at least one clone
111848,multipla,no_clone
111850,unica,no_clone
111853,unica,no_clone
111854,unica,no_clone
111872,multipla,no_clone
111920,unica,no_clone
111987,unica,no_clone
112015,unica,no_clone
112016,multipla,no_clone
112029,unica,no_clone
112040,multipla,no_clone
112067,multipla,review with at least one clone
112096,unica,no_clone
112106,unica,no_clone
112116,unica,no_clone
112117,unica,no_clone
112126,unica,no_clone
112128,multipla,no_clone
112129,multipla,no_clone
112130,unica,no_clone
112224,unica,no_clone
112225,unica,no_clone
112226,unica,no_clone
112227,unica,no_clone
112228,unica,no_clone
112230,multipla,no_clone
112391,multipla,no_clone
112467,unica,no_clone
112596,unica,no_clone
112629,multipla,no_clone
112682,unica,no_clone
112683,unica,no_clone
112764,multipla,no_clone
112765,multipla,no_clone
112766,multipla,no_clone
112770,unica,no_clone
112771,unica,no_clone
112772,unica,no_clone
112784,multipla,no_clone
112841,multipla,uninteresting_clone
112855,multipla,review with at least one clone
112863,multipla,review with at least one clone
112864,multipla,no_clone
112934,multipla,no_clone
112936,unica,no_clone
112951,unica,no_clone
112952,multipla,no_clone
112972,unica,no_clone
112974,unica,no_clone
112975,multipla,no_clone
112976,multipla,no_clone
112977,multipla,no_clone
112978,unica,no_clone
112979,multipla,no_clone
112980,multipla,uninteresting_clone
112988,multipla,no_clone
112989,multipla,no_clone
112991,multipla,no_clone
113023,multipla,no_clone
113038,multipla,no_clone
113039,unica,no_clone
113040,unica,no_clone
113041,unica,no_clone
113046,unica,no_clone
113048,unica,no_clone
113049,unica,uninteresting_clone
113083,multipla,uninteresting_clone
113087,unica,no_clone
113110,multipla,uninteresting_clone
113122,unica,no_clone
113123,unica,no_clone
113124,unica,no_clone
113127,unica,no_clone
113186,multipla,no_clone
113197,unica,no_clone
113285,unica,no_clone
113288,multipla,no_clone
113289,multipla,no_clone
113290,multipla,no_clone
113291,multipla,no_clone
113363,multipla,no_clone
113364,multipla,no_clone
113365,multipla,no_clone
113366,multipla,no_clone
113368,multipla,no_clone
113370,unica,no_clone
113371,multipla,no_clone
113372,unica,no_clone
113412,multipla,no_clone
113447,unica,no_clone
113448,unica,no_clone
113449,unica,no_clone
113475,unica,no_clone
113506,multipla,no_clone
113509,multipla,no_clone
113515,multipla,no_clone
113517,unica,no_clone
113532,unica,no_clone
113533,unica,no_clone
113534,unica,no_clone
113535,unica,no_clone
113536,unica,no_clone
113537,unica,no_clone
113538,unica,no_clone
113539,unica,no_clone
113540,unica,no_clone
113541,unica,no_clone
113542,unica,no_clone
113543,unica,no_clone
113544,unica,no_clone
113545,unica,no_clone
113546,unica,no_clone
113547,unica,no_clone
113548,unica,no_clone
113549,unica,no_clone
113550,unica,no_clone
113551,multipla,no_clone
113552,unica,no_clone
113554,unica,no_clone
113562,unica,no_clone
113563,unica,no_clone
113564,unica,no_clone
113565,unica,no_clone
113566,unica,no_clone
113567,unica,no_clone
113568,multipla,no_clone
113569,multipla,no_clone
113570,unica,no_clone
113571,multipla,no_clone
113572,multipla,no_clone
113578,multipla,no_clone
113579,multipla,no_clone
113580,multipla,no_clone
113583,multipla,no_clone
113584,unica,no_clone
113585,unica,no_clone
113586,unica,no_clone
113588,multipla,no_clone
113589,multipla,no_clone
113605,multipla,no_clone
113606,multipla,no_clone
113608,multipla,no_clone
113609,multipla,no_clone
113610,multipla,no_clone
113611,multipla,no_clone
113614,multipla,no_clone
113616,unica,no_clone
113618,multipla,no_clone
113619,multipla,no_clone
113620,multipla,no_clone
113623,multipla,no_clone
113624,multipla,no_clone
113625,multipla,no_clone
113627,multipla,no_clone
113628,multipla,no_clone
113631,multipla,no_clone
113635,multipla,no_clone
113665,multipla,review with at least one clone
113678,multipla,no_clone
113679,multipla,no_clone
113680,multipla,no_clone
113681,multipla,no_clone
113682,multipla,no_clone
114355,unica,no_clone
114356,multipla,no_clone
114357,multipla,no_clone
114358,multipla,no_clone
114359,unica,no_clone
114361,multipla,no_clone
114362,multipla,no_clone
114363,multipla,no_clone
114387,multipla,no_clone
114390,multipla,no_clone
114393,unica,no_clone
114449,multipla,no_clone
114450,multipla,no_clone
114451,multipla,no_clone
114499,unica,no_clone
114500,unica,review with at least one clone
114509,unica,review with at least one clone
114526,multipla,no_clone
114527,unica,no_clone
114528,unica,no_clone
114529,multipla,no_clone
114573,multipla,no_clone
114580,unica,no_clone
114584,multipla,no_clone
114590,multipla,no_clone
114591,multipla,no_clone
114594,multipla,no_clone
114598,unica,no_clone
114601,unica,no_clone
114617,multipla,no_clone
114705,unica,no_clone
114715,multipla,no_clone
114754,unica,no_clone
114755,unica,no_clone
114799,multipla,no_clone
114800,multipla,no_clone
114810,unica,no_clone
114822,unica,no_clone
114823,unica,no_clone
114826,unica,no_clone
114833,unica,no_clone
114837,unica,no_clone
114840,unica,no_clone
114857,multipla,review with at least one clone
114907,multipla,no_clone
114912,multipla,no_clone
114916,unica,review with at least one clone
115006,unica,no_clone
115041,multipla,no_clone
115043,multipla,no_clone
115080,multipla,no_clone
115144,unica,no_clone
115145,unica,no_clone
115146,unica,no_clone
115209,unica,no_clone
115264,multipla,no_clone
115289,unica,no_clone
115294,unica,no_clone
115339,unica,no_clone
115341,unica,no_clone
115342,multipla,no_clone
115346,unica,no_clone
115357,unica,no_clone
115358,unica,no_clone
115360,multipla,no_clone
115453,multipla,no_clone
115571,multipla,no_clone
115575,unica,no_clone
115576,unica,no_clone
115578,unica,no_clone
115579,unica,no_clone
115581,unica,no_clone
115604,multipla,no_clone
115690,multipla,review with at least one clone
115700,unica,no_clone
115802,multipla,no_clone
115807,multipla,no_clone
115922,multipla,no_clone
115923,multipla,no_clone
116010,multipla,no_clone
116180,multipla,no_clone
116284,unica,no_clone
116395,unica,no_clone
116501,multipla,no_clone
116509,multipla,no_clone
116515,unica,no_clone
116563,multipla,no_clone
116574,unica,no_clone
116584,unica,no_clone
116659,multipla,no_clone
116687,unica,no_clone
116754,unica,no_clone
116779,unica,no_clone
116780,unica,no_clone
116781,unica,no_clone
116782,unica,no_clone
116783,unica,no_clone
116784,unica,no_clone
116785,unica,no_clone
116786,unica,no_clone
116787,unica,no_clone
116788,multipla,no_clone
116801,multipla,no_clone
117074,unica,uninteresting_clone
117128,multipla,no_clone
117129,multipla,no_clone
117181,multipla,no_clone
117186,multipla,uninteresting_clone
117220,multipla,no_clone
117247,unica,no_clone
117316,multipla,uninteresting_clone
117317,multipla,review with at least one clone
117347,unica,no_clone
117348,unica,no_clone
117386,multipla,review with at least one clone
117387,multipla,uninteresting_clone
117396,unica,no_clone
117403,unica,no_clone
117477,multipla,no_clone
117583,multipla,uninteresting_clone
117624,unica,no_clone
117625,unica,no_clone
117637,multipla,no_clone
117640,multipla,no_clone
117688,multipla,uninteresting_clone
117697,multipla,no_clone
117829,multipla,no_clone
117830,multipla,no_clone
117831,multipla,no_clone
117909,multipla,no_clone
117989,unica,no_clone
117996,multipla,no_clone
118003,unica,no_clone
118101,unica,no_clone
118102,unica,no_clone
118103,unica,no_clone
118104,unica,no_clone
118105,unica,no_clone
118121,unica,no_clone
118123,unica,no_clone
118124,unica,no_clone
118126,multipla,no_clone
118131,multipla,no_clone
118143,unica,no_clone
118144,unica,no_clone
118146,multipla,no_clone
118229,multipla,no_clone
118230,multipla,no_clone
118231,multipla,no_clone
118232,multipla,review with at least one clone
118233,multipla,no_clone
118322,unica,no_clone
118323,multipla,no_clone
118387,unica,no_clone
118389,multipla,no_clone
118475,multipla,no_clone
118476,multipla,no_clone
118477,multipla,uninteresting_clone
118486,multipla,no_clone
118502,multipla,review with at least one clone
118590,unica,no_clone
118595,multipla,no_clone
118608,multipla,no_clone
118617,unica,no_clone
118618,unica,no_clone
118619,unica,no_clone
118620,unica,no_clone
118624,unica,no_clone
118625,unica,no_clone
118626,unica,review with at least one clone
118627,unica,no_clone
118628,unica,uninteresting_clone
118629,unica,no_clone
118632,unica,no_clone
118633,unica,no_clone
118634,unica,no_clone
118648,multipla,no_clone
118656,unica,no_clone
118657,unica,no_clone
118658,unica,no_clone
118659,unica,review with at least one clone
118662,unica,no_clone
118663,unica,no_clone
118664,unica,uninteresting_clone
118666,unica,no_clone
118667,unica,no_clone
118668,unica,uninteresting_clone
118713,multipla,review with at least one clone
118724,unica,uninteresting_clone
118726,unica,no_clone
118727,unica,no_clone
118728,unica,no_clone
118730,unica,no_clone
118731,unica,no_clone
118732,unica,no_clone
118733,unica,no_clone
118737,unica,no_clone
118738,multipla,no_clone
118740,multipla,uninteresting_clone
118741,multipla,no_clone
118743,multipla,no_clone
118744,multipla,no_clone
118745,multipla,no_clone
118746,multipla,no_clone
118747,multipla,no_clone
118748,multipla,uninteresting_clone
118749,multipla,no_clone
118750,unica,no_clone
118752,unica,no_clone
118753,unica,no_clone
118754,unica,no_clone
118755,unica,no_clone
118756,unica,no_clone
118757,multipla,no_clone
118760,unica,no_clone
118761,unica,no_clone
118762,unica,no_clone
118763,unica,no_clone
118831,unica,no_clone
118832,unica,no_clone
118833,unica,review with at least one clone
118834,multipla,no_clone
118835,multipla,no_clone
118836,multipla,no_clone
118837,unica,no_clone
118838,unica,no_clone
118839,multipla,no_clone
118840,unica,no_clone
118841,unica,no_clone
118842,unica,no_clone
118843,unica,no_clone
118844,unica,no_clone
118851,unica,no_clone
118852,unica,no_clone
118853,unica,no_clone
118854,unica,no_clone
118855,unica,no_clone
118934,unica,no_clone
118945,multipla,no_clone
118947,multipla,uninteresting_clone
118951,multipla,no_clone
118996,unica,no_clone
119035,unica,no_clone
119044,unica,no_clone
119045,unica,no_clone
119111,unica,no_clone
119112,unica,no_clone
119113,multipla,no_clone
119114,multipla,no_clone
119115,multipla,no_clone
119116,multipla,no_clone
119117,multipla,no_clone
119118,multipla,no_clone
119119,multipla,no_clone
119120,multipla,no_clone
119121,multipla,no_clone
119122,multipla,no_clone
119123,multipla,no_clone
119124,multipla,no_clone
119125,multipla,no_clone
119126,multipla,no_clone
119127,multipla,no_clone
119128,multipla,no_clone
119189,unica,no_clone
119285,unica,uninteresting_clone
119286,multipla,review with at least one clone
119287,multipla,no_clone
119290,multipla,no_clone
119291,multipla,no_clone
119292,multipla,no_clone
119294,multipla,review with at least one clone
