review_number,type_of_revisions,clone_exists
22618,multipla,no_clone
22655,multipla,review with at least one clone
22670,multipla,no_clone
22671,multipla,no_clone
22672,multipla,review with at least one clone
22673,multipla,no_clone
22674,multipla,uninteresting_clone
22734,unica,no_clone
22736,unica,no_clone
22851,multipla,no_clone
22890,unica,no_clone
22894,unica,review with at least one clone
22895,unica,no_clone
22903,unica,no_clone
22910,multipla,no_clone
22911,multipla,uninteresting_clone
22927,multipla,no_clone
22990,multipla,no_clone
23162,multipla,no_clone
23175,unica,no_clone
23232,multipla,no_clone
23402,multipla,no_clone
23430,multipla,no_clone
23431,unica,uninteresting_clone
23432,multipla,no_clone
23433,multipla,no_clone
23435,multipla,no_clone
23436,multipla,no_clone
23442,unica,no_clone
23443,multipla,no_clone
23444,multipla,no_clone
23516,unica,no_clone
23643,multipla,no_clone
23829,unica,no_clone
23844,unica,no_clone
23853,multipla,no_clone
23856,multipla,no_clone
23859,unica,no_clone
23867,multipla,no_clone
23870,unica,no_clone
23871,multipla,no_clone
23882,unica,no_clone
23988,unica,no_clone
23989,multipla,no_clone
24059,multipla,review with at least one clone
24073,multipla,no_clone
24144,multipla,no_clone
24145,multipla,no_clone
24176,multipla,no_clone
24233,unica,no_clone
24234,multipla,no_clone
24241,multipla,no_clone
24287,multipla,no_clone
24293,multipla,no_clone
24497,unica,no_clone
24498,unica,no_clone
24499,unica,no_clone
24501,multipla,review with at least one clone
24505,multipla,no_clone
24506,unica,no_clone
24580,multipla,no_clone
24592,multipla,no_clone
24600,unica,review with at least one clone
24618,multipla,no_clone
24619,multipla,no_clone
24623,multipla,no_clone
24664,unica,no_clone
24673,unica,no_clone
24777,multipla,review with at least one clone
24901,unica,review with at least one clone
24922,unica,no_clone
24947,multipla,review with at least one clone
24948,unica,no_clone
25004,multipla,no_clone
25060,multipla,review with at least one clone
25082,multipla,no_clone
25173,unica,no_clone
25248,unica,no_clone
25263,multipla,no_clone
25270,unica,no_clone
25273,multipla,no_clone
25278,multipla,no_clone
25288,multipla,uninteresting_clone
25294,multipla,uninteresting_clone
25299,multipla,no_clone
25300,multipla,review with at least one clone
25301,multipla,no_clone
25302,multipla,no_clone
25303,multipla,no_clone
25312,multipla,no_clone
25340,multipla,review with at least one clone
25341,multipla,review with at least one clone
25387,unica,review with at least one clone
25599,multipla,no_clone
25605,multipla,no_clone
25611,multipla,no_clone
25614,multipla,no_clone
25624,multipla,no_clone
25628,multipla,no_clone
25692,multipla,no_clone
25815,multipla,no_clone
25827,multipla,no_clone
25921,unica,no_clone
25948,multipla,no_clone
26002,unica,no_clone
26003,unica,no_clone
26173,multipla,no_clone
26221,multipla,no_clone
26227,multipla,no_clone
26331,multipla,no_clone
26332,multipla,no_clone
26333,multipla,uninteresting_clone
26342,multipla,no_clone
26343,multipla,no_clone
26344,multipla,no_clone
26345,multipla,review with at least one clone
26405,unica,no_clone
26565,multipla,no_clone
26746,multipla,no_clone
26749,unica,no_clone
26809,multipla,no_clone
26931,multipla,no_clone
27054,unica,no_clone
27055,unica,no_clone
27061,unica,no_clone
27258,unica,no_clone
27321,unica,no_clone
27476,unica,no_clone
27477,unica,no_clone
27531,unica,no_clone
27707,multipla,no_clone
27708,multipla,no_clone
27714,unica,no_clone
27908,multipla,no_clone
27919,multipla,review with at least one clone
27987,unica,no_clone
27999,unica,no_clone
28037,multipla,review with at least one clone
28051,multipla,uninteresting_clone
28169,multipla,no_clone
28357,unica,no_clone
28382,unica,no_clone
28407,multipla,no_clone
28411,multipla,no_clone
28415,multipla,no_clone
28500,multipla,no_clone
28502,multipla,no_clone
28504,multipla,no_clone
28505,multipla,no_clone
28515,unica,uninteresting_clone
28544,multipla,no_clone
28839,unica,no_clone
28852,unica,no_clone
28853,unica,no_clone
29088,unica,no_clone
29090,multipla,no_clone
29091,unica,no_clone
29152,unica,no_clone
29153,multipla,no_clone
29163,multipla,no_clone
29165,multipla,no_clone
29171,multipla,no_clone
29172,multipla,no_clone
29204,multipla,no_clone
29247,unica,no_clone
29317,unica,no_clone
29405,multipla,no_clone
29497,unica,no_clone
29500,multipla,no_clone
29501,multipla,no_clone
29505,multipla,no_clone
29638,multipla,no_clone
29643,unica,no_clone
29704,multipla,no_clone
29708,multipla,no_clone
29720,multipla,review with at least one clone
29744,multipla,no_clone
29745,multipla,no_clone
29757,multipla,no_clone
29772,multipla,no_clone
29843,unica,review with at least one clone
29845,multipla,no_clone
29854,multipla,no_clone
29909,multipla,no_clone
29985,multipla,no_clone
30023,multipla,no_clone
30038,multipla,uninteresting_clone
30050,multipla,no_clone
30157,multipla,no_clone
30158,multipla,no_clone
30162,unica,no_clone
30185,multipla,no_clone
30189,multipla,uninteresting_clone
30190,multipla,no_clone
30191,multipla,no_clone
30222,multipla,no_clone
30223,multipla,no_clone
30224,multipla,no_clone
30260,unica,no_clone
30261,multipla,no_clone
30320,multipla,no_clone
30328,multipla,no_clone
30333,multipla,no_clone
30351,multipla,no_clone
30414,multipla,review with at least one clone
30548,multipla,no_clone
30555,multipla,no_clone
30591,multipla,no_clone
30671,multipla,no_clone
30712,multipla,no_clone
30737,multipla,review with at least one clone
30738,multipla,no_clone
30741,unica,no_clone
30783,multipla,no_clone
30784,multipla,no_clone
30851,unica,no_clone
30853,unica,uninteresting_clone
30866,multipla,no_clone
30875,multipla,no_clone
30895,multipla,no_clone
30925,multipla,no_clone
30926,multipla,no_clone
30927,multipla,no_clone
30928,multipla,uninteresting_clone
30929,unica,no_clone
30972,unica,no_clone
31076,unica,no_clone
31097,multipla,no_clone
31105,multipla,no_clone
31351,multipla,no_clone
31452,multipla,no_clone
31514,multipla,no_clone
31524,unica,no_clone
31527,multipla,no_clone
31637,multipla,no_clone
31659,multipla,no_clone
31666,multipla,no_clone
31670,multipla,no_clone
31676,multipla,no_clone
31781,multipla,no_clone
31782,multipla,no_clone
31804,multipla,no_clone
31805,multipla,no_clone
31806,multipla,no_clone
31881,multipla,no_clone
31894,multipla,no_clone
31923,multipla,no_clone
31924,multipla,review with at least one clone
32041,multipla,no_clone
32364,multipla,no_clone
32408,multipla,no_clone
32455,unica,no_clone
32543,multipla,no_clone
32581,multipla,no_clone
32633,unica,no_clone
32648,multipla,no_clone
32667,multipla,review with at least one clone
32669,multipla,no_clone
32767,unica,no_clone
32783,multipla,no_clone
32849,multipla,no_clone
32930,unica,no_clone
32978,unica,review with at least one clone
33012,unica,no_clone
33015,unica,no_clone
33025,unica,no_clone
33026,unica,review with at least one clone
33028,multipla,no_clone
33102,multipla,no_clone
33108,multipla,no_clone
33114,multipla,no_clone
33191,multipla,no_clone
33192,multipla,no_clone
33326,unica,no_clone
33328,multipla,no_clone
33332,unica,no_clone
33428,unica,no_clone
33429,multipla,no_clone
33491,multipla,no_clone
33627,multipla,no_clone
33634,unica,no_clone
33729,multipla,no_clone
33735,multipla,review with at least one clone
33736,unica,no_clone
33737,unica,no_clone
33797,unica,no_clone
33854,unica,no_clone
33855,unica,no_clone
33896,unica,no_clone
33935,multipla,no_clone
33942,unica,no_clone
33971,unica,no_clone
33972,unica,review with at least one clone
34051,multipla,no_clone
34126,unica,no_clone
34144,multipla,no_clone
34145,multipla,no_clone
34165,unica,no_clone
34248,multipla,no_clone
34281,unica,no_clone
34283,multipla,no_clone
34323,multipla,no_clone
34334,multipla,no_clone
34418,multipla,no_clone
34420,unica,no_clone
34448,multipla,no_clone
34458,multipla,no_clone
34474,multipla,no_clone
34552,unica,no_clone
34573,unica,no_clone
34574,multipla,no_clone
34636,unica,no_clone
34638,unica,no_clone
34829,unica,no_clone
34833,unica,no_clone
34901,unica,no_clone
34903,multipla,no_clone
35082,multipla,no_clone
35096,multipla,review with at least one clone
35097,multipla,no_clone
35193,multipla,no_clone
35253,unica,no_clone
35364,multipla,no_clone
35365,unica,no_clone
35366,unica,no_clone
35666,multipla,no_clone
35667,multipla,no_clone
35776,unica,no_clone
35784,multipla,no_clone
35997,multipla,no_clone
36019,multipla,no_clone
36026,multipla,no_clone
36146,multipla,no_clone
36180,multipla,no_clone
36182,multipla,no_clone
36316,unica,no_clone
36328,unica,no_clone
36333,multipla,no_clone
36345,unica,no_clone
36369,unica,no_clone
36460,unica,no_clone
36461,multipla,no_clone
36550,unica,no_clone
36552,multipla,no_clone
36602,unica,no_clone
36607,multipla,no_clone
36621,unica,no_clone
36622,unica,no_clone
36623,unica,no_clone
36624,unica,no_clone
36625,unica,no_clone
36642,multipla,no_clone
36727,unica,no_clone
36728,unica,no_clone
36729,unica,no_clone
36758,unica,no_clone
36880,multipla,no_clone
36883,unica,no_clone
36884,unica,no_clone
36926,unica,no_clone
36963,multipla,no_clone
36991,unica,review with at least one clone
37298,multipla,no_clone
37299,unica,no_clone
37305,multipla,no_clone
37322,unica,no_clone
37323,multipla,no_clone
37326,multipla,no_clone
37327,multipla,no_clone
37328,multipla,no_clone
37329,multipla,no_clone
37330,multipla,no_clone
37348,multipla,no_clone
37351,unica,no_clone
37376,multipla,no_clone
37379,unica,no_clone
37380,unica,no_clone
37444,unica,no_clone
37457,multipla,no_clone
37487,multipla,review with at least one clone
37522,unica,no_clone
37523,multipla,no_clone
37535,unica,no_clone
37619,unica,no_clone
37620,unica,review with at least one clone
37622,multipla,uninteresting_clone
37700,multipla,no_clone
37847,unica,no_clone
37854,unica,no_clone
37880,multipla,uninteresting_clone
37884,multipla,no_clone
37940,multipla,no_clone
37991,multipla,no_clone
38205,multipla,no_clone
38524,unica,no_clone
38525,multipla,no_clone
38546,multipla,review with at least one clone
38591,multipla,no_clone
38597,multipla,no_clone
38601,multipla,no_clone
38602,multipla,no_clone
38604,multipla,no_clone
38612,unica,no_clone
38619,multipla,no_clone
38642,unica,no_clone
38643,unica,review with at least one clone
38702,unica,no_clone
38719,unica,no_clone
38720,unica,no_clone
38746,unica,no_clone
38751,unica,no_clone
38752,unica,no_clone
38835,multipla,no_clone
38860,unica,uninteresting_clone
38863,unica,no_clone
38864,unica,no_clone
38865,unica,no_clone
38866,unica,no_clone
38872,unica,no_clone
38890,multipla,review with at least one clone
38892,unica,no_clone
38900,unica,no_clone
38914,unica,review with at least one clone
38929,unica,no_clone
38932,unica,no_clone
38933,unica,review with at least one clone
38986,unica,no_clone
39028,unica,no_clone
39041,multipla,no_clone
39101,unica,no_clone
39103,unica,no_clone
39244,unica,no_clone
39245,unica,no_clone
39257,multipla,no_clone
39337,unica,no_clone
39459,unica,no_clone
39567,unica,no_clone
39586,multipla,no_clone
39652,unica,no_clone
39653,unica,no_clone
39664,unica,no_clone
39684,multipla,no_clone
39715,multipla,no_clone
39806,unica,no_clone
39807,unica,no_clone
39871,unica,no_clone
39889,multipla,no_clone
39969,multipla,no_clone
40030,unica,no_clone
40053,unica,no_clone
40080,unica,no_clone
40094,unica,no_clone
40317,multipla,uninteresting_clone
40427,unica,no_clone
40428,multipla,no_clone
40507,multipla,no_clone
40508,multipla,no_clone
40509,unica,no_clone
40510,multipla,no_clone
40511,multipla,no_clone
40834,unica,no_clone
40837,multipla,no_clone
40844,unica,review with at least one clone
40845,unica,review with at least one clone
40848,multipla,no_clone
40849,multipla,review with at least one clone
40850,multipla,no_clone
40851,multipla,review with at least one clone
40852,multipla,no_clone
40853,multipla,no_clone
40854,multipla,no_clone
40870,multipla,no_clone
40886,multipla,no_clone
40973,multipla,no_clone
41030,unica,no_clone
41036,unica,no_clone
41072,unica,review with at least one clone
41234,multipla,no_clone
41375,unica,no_clone
41376,multipla,no_clone
41377,unica,no_clone
41384,multipla,review with at least one clone
41488,unica,no_clone
41521,multipla,no_clone
41581,unica,no_clone
41582,unica,review with at least one clone
41608,unica,no_clone
41795,multipla,no_clone
41858,multipla,no_clone
41983,multipla,no_clone
42168,multipla,no_clone
42169,multipla,no_clone
42172,multipla,no_clone
42210,multipla,no_clone
42211,multipla,no_clone
42227,unica,no_clone
42230,unica,no_clone
42387,multipla,no_clone
42392,unica,no_clone
42528,multipla,no_clone
42530,multipla,no_clone
42548,multipla,review with at least one clone
42567,multipla,no_clone
42588,unica,no_clone
42647,multipla,no_clone
42778,unica,no_clone
42796,unica,no_clone
42862,unica,no_clone
42863,multipla,no_clone
42873,multipla,no_clone
42904,unica,no_clone
42951,unica,no_clone
42955,unica,no_clone
42975,unica,uninteresting_clone
42977,multipla,review with at least one clone
42978,multipla,no_clone
42979,multipla,no_clone
42980,multipla,no_clone
42981,multipla,no_clone
43044,multipla,no_clone
43049,unica,no_clone
43184,unica,no_clone
43210,multipla,no_clone
43319,multipla,no_clone
43474,unica,no_clone
43498,multipla,no_clone
43528,multipla,review with at least one clone
43608,unica,no_clone
43641,unica,no_clone
43783,multipla,no_clone
43880,unica,no_clone
43882,multipla,no_clone
43888,multipla,no_clone
43988,multipla,no_clone
44216,multipla,no_clone
44348,unica,no_clone
44385,multipla,no_clone
44387,multipla,no_clone
44389,multipla,no_clone
44398,unica,no_clone
44414,unica,no_clone
44459,unica,no_clone
44571,multipla,no_clone
44600,multipla,no_clone
44602,multipla,review with at least one clone
44603,unica,no_clone
44689,multipla,review with at least one clone
44691,multipla,no_clone
44714,multipla,no_clone
44758,unica,no_clone
44792,unica,no_clone
44806,multipla,no_clone
44864,multipla,review with at least one clone
44865,unica,no_clone
45307,multipla,no_clone
45506,multipla,no_clone
45899,unica,no_clone
45900,unica,no_clone
45901,unica,no_clone
46014,unica,no_clone
46016,multipla,no_clone
46017,multipla,no_clone
46029,multipla,no_clone
46119,unica,no_clone
46132,multipla,no_clone
46144,multipla,no_clone
46501,unica,no_clone
46502,unica,no_clone
46503,unica,no_clone
46524,unica,no_clone
46555,unica,no_clone
46598,unica,no_clone
46663,multipla,no_clone
46740,unica,no_clone
46858,multipla,no_clone
46996,multipla,no_clone
47007,unica,no_clone
47096,unica,no_clone
47097,unica,review with at least one clone
47112,unica,no_clone
47134,multipla,no_clone
47161,multipla,no_clone
47173,unica,no_clone
47176,unica,no_clone
47206,multipla,no_clone
47328,unica,no_clone
47351,multipla,no_clone
47564,unica,no_clone
47574,multipla,no_clone
47575,multipla,no_clone
47591,unica,no_clone
47704,multipla,no_clone
48017,multipla,no_clone
48018,multipla,no_clone
48185,unica,no_clone
48186,multipla,no_clone
48223,unica,no_clone
48274,multipla,no_clone
48302,multipla,review with at least one clone
48327,multipla,no_clone
48332,multipla,review with at least one clone
48364,unica,no_clone
48462,multipla,review with at least one clone
48516,multipla,no_clone
48523,unica,no_clone
48524,unica,review with at least one clone
48542,multipla,no_clone
48569,unica,no_clone
48572,unica,no_clone
48616,unica,review with at least one clone
48617,unica,no_clone
48631,multipla,no_clone
48651,unica,no_clone
48701,unica,no_clone
49019,multipla,review with at least one clone
49043,unica,no_clone
49087,unica,no_clone
49147,unica,no_clone
49206,unica,no_clone
49261,unica,no_clone
49272,unica,no_clone
49273,unica,no_clone
49274,unica,no_clone
49275,multipla,no_clone
49319,unica,no_clone
49320,unica,no_clone
49322,multipla,no_clone
49324,multipla,no_clone
49325,multipla,no_clone
49326,multipla,no_clone
49328,unica,no_clone
49329,multipla,no_clone
49330,unica,no_clone
49331,unica,no_clone
49332,unica,no_clone
49429,unica,no_clone
49535,multipla,no_clone
49600,unica,no_clone
49601,multipla,review with at least one clone
49638,unica,no_clone
49639,multipla,no_clone
49655,unica,no_clone
49656,unica,no_clone
49657,unica,no_clone
49661,multipla,no_clone
49681,unica,no_clone
49695,multipla,no_clone
49704,unica,no_clone
49727,multipla,review with at least one clone
49732,unica,no_clone
49733,unica,no_clone
49796,unica,no_clone
49800,multipla,no_clone
49810,unica,no_clone
50054,multipla,no_clone
50147,multipla,review with at least one clone
50158,multipla,no_clone
50159,multipla,no_clone
50160,multipla,review with at least one clone
50274,multipla,review with at least one clone
50399,unica,review with at least one clone
50441,multipla,no_clone
50483,multipla,no_clone
50558,multipla,no_clone
50568,unica,no_clone
50569,multipla,no_clone
50589,multipla,review with at least one clone
50595,multipla,no_clone
50675,unica,no_clone
50682,multipla,no_clone
50697,multipla,no_clone
50762,unica,no_clone
50780,multipla,no_clone
50790,unica,no_clone
50799,multipla,no_clone
50800,unica,no_clone
50869,multipla,no_clone
50913,multipla,review with at least one clone
50949,multipla,no_clone
50958,multipla,no_clone
50996,unica,review with at least one clone
50997,unica,no_clone
50998,multipla,review with at least one clone
51003,multipla,no_clone
51005,multipla,review with at least one clone
51012,multipla,no_clone
51013,unica,no_clone
51014,unica,no_clone
51016,unica,no_clone
51020,unica,no_clone
51021,unica,no_clone
51064,multipla,uninteresting_clone
51070,unica,no_clone
51072,multipla,no_clone
51129,unica,no_clone
51130,unica,no_clone
51145,unica,no_clone
51157,multipla,no_clone
51215,unica,no_clone
51217,unica,no_clone
51355,unica,review with at least one clone
51364,multipla,no_clone
51379,multipla,no_clone
51380,multipla,no_clone
51381,unica,no_clone
51384,multipla,no_clone
51385,multipla,review with at least one clone
51435,multipla,no_clone
51438,multipla,no_clone
51474,multipla,no_clone
51530,unica,no_clone
51548,unica,no_clone
51711,multipla,no_clone
51781,multipla,no_clone
51795,unica,review with at least one clone
51895,unica,no_clone
52355,unica,no_clone
52384,unica,no_clone
52519,multipla,no_clone
52523,multipla,review with at least one clone
52524,multipla,no_clone
52525,multipla,no_clone
52526,multipla,no_clone
52542,multipla,no_clone
52551,multipla,no_clone
52569,unica,no_clone
52570,multipla,no_clone
52603,multipla,no_clone
52634,multipla,uninteresting_clone
52635,multipla,uninteresting_clone
52655,unica,no_clone
52914,multipla,no_clone
53006,unica,no_clone
53008,unica,no_clone
53009,unica,review with at least one clone
53010,multipla,review with at least one clone
53011,multipla,no_clone
53014,unica,uninteresting_clone
53015,unica,no_clone
53017,unica,no_clone
53018,unica,no_clone
53019,multipla,no_clone
53021,unica,no_clone
53022,unica,no_clone
53105,multipla,no_clone
53259,unica,no_clone
53671,unica,no_clone
53785,multipla,uninteresting_clone
53802,unica,no_clone
53807,unica,no_clone
53820,unica,no_clone
53824,multipla,no_clone
54005,unica,no_clone
54119,unica,no_clone
54178,unica,no_clone
54267,unica,no_clone
54282,multipla,no_clone
54363,multipla,no_clone
54364,unica,no_clone
54374,multipla,no_clone
54375,multipla,no_clone
54387,multipla,no_clone
54468,unica,no_clone
54533,unica,no_clone
54652,multipla,no_clone
54653,multipla,no_clone
54672,multipla,review with at least one clone
54762,unica,review with at least one clone
54789,multipla,no_clone
54829,multipla,review with at least one clone
54832,multipla,uninteresting_clone
54851,unica,no_clone
54873,multipla,no_clone
55041,unica,no_clone
55047,multipla,review with at least one clone
55096,multipla,review with at least one clone
55102,multipla,no_clone
55113,multipla,no_clone
55127,multipla,no_clone
55159,unica,no_clone
55248,multipla,no_clone
55258,multipla,review with at least one clone
55339,multipla,no_clone
55365,multipla,no_clone
55366,multipla,no_clone
55368,multipla,no_clone
55389,multipla,no_clone
55424,unica,no_clone
55433,multipla,no_clone
55509,multipla,review with at least one clone
55601,unica,no_clone
55613,unica,no_clone
55618,unica,no_clone
55691,unica,no_clone
55693,multipla,no_clone
55703,unica,no_clone
55776,unica,review with at least one clone
55797,multipla,no_clone
55804,unica,no_clone
55805,multipla,no_clone
55813,multipla,uninteresting_clone
55815,unica,no_clone
55818,unica,no_clone
55914,unica,no_clone
55926,multipla,no_clone
55928,unica,no_clone
55969,unica,no_clone
55970,unica,no_clone
56034,multipla,review with at least one clone
56037,multipla,no_clone
56118,multipla,no_clone
56134,multipla,review with at least one clone
56137,unica,no_clone
56152,multipla,no_clone
56155,multipla,review with at least one clone
56166,multipla,no_clone
56285,multipla,no_clone
56287,multipla,no_clone
56299,multipla,uninteresting_clone
56338,multipla,no_clone
56343,multipla,no_clone
56356,multipla,review with at least one clone
56419,unica,no_clone
56422,multipla,no_clone
56424,multipla,no_clone
56510,multipla,no_clone
56569,unica,no_clone
56570,unica,no_clone
56571,unica,no_clone
56691,unica,review with at least one clone
56758,multipla,uninteresting_clone
56759,multipla,review with at least one clone
56765,multipla,no_clone
56778,unica,no_clone
56779,multipla,no_clone
56780,multipla,no_clone
56783,multipla,uninteresting_clone
56789,unica,no_clone
56812,unica,no_clone
56821,unica,no_clone
56823,multipla,no_clone
56830,multipla,no_clone
56842,unica,no_clone
56862,unica,no_clone
56863,unica,no_clone
56920,multipla,no_clone
57017,multipla,no_clone
57084,multipla,no_clone
57403,unica,review with at least one clone
57471,multipla,no_clone
58039,multipla,no_clone
58041,unica,review with at least one clone
58117,multipla,review with at least one clone
58286,multipla,no_clone
58396,multipla,uninteresting_clone
58405,multipla,no_clone
58564,multipla,no_clone
58663,unica,no_clone
58895,unica,uninteresting_clone
58923,multipla,no_clone
59091,unica,no_clone
59346,unica,no_clone
59678,multipla,no_clone
59702,multipla,no_clone
59779,unica,no_clone
59875,multipla,review with at least one clone
60007,unica,no_clone
60008,multipla,no_clone
60009,multipla,no_clone
60018,multipla,no_clone
60098,unica,no_clone
60123,unica,no_clone
60161,multipla,no_clone
60188,unica,no_clone
60402,unica,no_clone
60413,unica,no_clone
60414,unica,no_clone
60418,unica,no_clone
60419,unica,no_clone
60420,multipla,review with at least one clone
60422,unica,no_clone
60424,multipla,no_clone
60426,unica,no_clone
60428,unica,no_clone
60432,unica,no_clone
60434,multipla,no_clone
60435,unica,no_clone
60440,unica,no_clone
60443,multipla,no_clone
60546,multipla,no_clone
60565,multipla,no_clone
60637,unica,no_clone
60753,unica,no_clone
60759,multipla,no_clone
60800,multipla,no_clone
60956,multipla,no_clone
60966,unica,no_clone
60967,multipla,no_clone
60968,multipla,no_clone
60969,multipla,no_clone
60970,multipla,no_clone
60971,multipla,no_clone
60973,unica,no_clone
60974,multipla,no_clone
60979,multipla,no_clone
60980,multipla,no_clone
60981,multipla,no_clone
61507,unica,no_clone
61529,unica,no_clone
61530,unica,no_clone
61555,unica,no_clone
61692,multipla,no_clone
61700,multipla,no_clone
61710,multipla,no_clone
61827,multipla,no_clone
62034,multipla,no_clone
62065,unica,no_clone
62066,multipla,no_clone
62071,multipla,no_clone
62145,unica,no_clone
62147,unica,no_clone
62150,multipla,no_clone
62373,unica,no_clone
62455,multipla,no_clone
62457,multipla,uninteresting_clone
62612,multipla,no_clone
62672,unica,review with at least one clone
62673,unica,no_clone
62818,multipla,no_clone
62824,multipla,no_clone
62842,multipla,no_clone
62844,multipla,no_clone
62877,multipla,no_clone
62878,multipla,no_clone
62912,unica,no_clone
63029,multipla,no_clone
63078,multipla,no_clone
63310,multipla,no_clone
63312,multipla,no_clone
63313,unica,no_clone
63314,multipla,no_clone
63410,multipla,no_clone
63426,unica,no_clone
63510,multipla,no_clone
63667,multipla,review with at least one clone
63749,unica,no_clone
63750,multipla,no_clone
63782,unica,no_clone
63806,unica,uninteresting_clone
63842,multipla,review with at least one clone
63902,unica,no_clone
63917,unica,no_clone
63929,unica,no_clone
63930,multipla,no_clone
63967,multipla,no_clone
63972,multipla,review with at least one clone
64030,multipla,no_clone
64507,multipla,no_clone
64517,multipla,no_clone
64531,multipla,no_clone
64620,multipla,no_clone
64664,unica,no_clone
64665,unica,no_clone
64687,unica,no_clone
64691,multipla,no_clone
64696,multipla,no_clone
64703,unica,no_clone
64730,multipla,no_clone
64812,unica,no_clone
64870,multipla,no_clone
64883,multipla,no_clone
64913,unica,uninteresting_clone
64925,unica,no_clone
64931,unica,no_clone
64935,unica,no_clone
64954,unica,no_clone
65047,unica,no_clone
65050,multipla,no_clone
65121,multipla,no_clone
65144,multipla,no_clone
65147,unica,no_clone
65199,multipla,no_clone
65209,multipla,no_clone
65510,multipla,no_clone
65512,multipla,no_clone
65847,multipla,no_clone
65954,multipla,no_clone
65965,multipla,no_clone
65967,multipla,no_clone
65998,multipla,no_clone
66066,multipla,no_clone
66068,multipla,no_clone
66086,multipla,no_clone
66166,multipla,no_clone
66351,multipla,uninteresting_clone
66406,unica,no_clone
66548,multipla,no_clone
66552,unica,no_clone
66608,unica,no_clone
66656,multipla,no_clone
66767,unica,no_clone
66772,multipla,no_clone
66774,multipla,no_clone
66882,unica,no_clone
66883,unica,no_clone
66884,unica,no_clone
66886,multipla,no_clone
66995,multipla,no_clone
66996,multipla,no_clone
67097,multipla,no_clone
67172,multipla,no_clone
67184,unica,no_clone
67186,multipla,review with at least one clone
67223,multipla,review with at least one clone
67233,multipla,review with at least one clone
67362,multipla,no_clone
67393,multipla,no_clone
67402,multipla,no_clone
67433,multipla,no_clone
67473,unica,no_clone
67483,multipla,no_clone
67489,multipla,no_clone
67504,multipla,no_clone
67509,unica,no_clone
67576,multipla,no_clone
67578,unica,no_clone
67638,multipla,review with at least one clone
67665,multipla,no_clone
67697,multipla,no_clone
67701,multipla,review with at least one clone
67783,multipla,no_clone
68401,multipla,no_clone
68402,multipla,no_clone
68416,unica,no_clone
68417,multipla,no_clone
68418,unica,no_clone
68494,multipla,no_clone
68567,multipla,no_clone
68581,multipla,no_clone
68590,multipla,no_clone
68643,multipla,no_clone
68721,multipla,no_clone
68724,multipla,no_clone
68729,multipla,no_clone
68759,multipla,no_clone
68851,multipla,no_clone
68979,multipla,no_clone
68993,multipla,no_clone
69073,multipla,no_clone
69078,multipla,no_clone
69087,multipla,uninteresting_clone
69090,multipla,uninteresting_clone
69099,multipla,no_clone
69127,unica,no_clone
69376,multipla,no_clone
69611,unica,no_clone
69781,unica,no_clone
69782,multipla,no_clone
69783,multipla,no_clone
69827,unica,no_clone
69962,unica,no_clone
70048,unica,no_clone
70102,unica,no_clone
70141,unica,no_clone
70150,unica,no_clone
70189,unica,no_clone
70256,unica,no_clone
70268,unica,no_clone
70269,multipla,no_clone
70299,unica,no_clone
70313,unica,no_clone
70506,unica,no_clone
70674,multipla,no_clone
70807,unica,no_clone
70812,unica,no_clone
70815,unica,no_clone
70827,multipla,no_clone
70832,unica,no_clone
71000,multipla,no_clone
71008,multipla,no_clone
71052,unica,no_clone
71084,multipla,no_clone
71095,multipla,no_clone
71118,multipla,no_clone
71144,multipla,no_clone
71185,multipla,no_clone
71188,multipla,no_clone
71208,multipla,no_clone
71268,unica,no_clone
71275,multipla,review with at least one clone
71287,unica,no_clone
71345,multipla,no_clone
71444,unica,no_clone
71745,multipla,no_clone
71746,multipla,no_clone
71749,multipla,no_clone
71816,multipla,no_clone
71832,multipla,no_clone
71850,multipla,no_clone
71972,multipla,no_clone
72052,unica,no_clone
72059,multipla,no_clone
72068,unica,no_clone
72090,unica,no_clone
72110,unica,no_clone
72113,unica,no_clone
72124,multipla,no_clone
72141,multipla,no_clone
72169,unica,no_clone
72221,multipla,no_clone
72226,multipla,no_clone
72452,multipla,no_clone
72630,multipla,no_clone
72669,multipla,no_clone
72676,multipla,no_clone
72677,unica,no_clone
72787,multipla,no_clone
72788,unica,no_clone
72805,multipla,no_clone
72806,multipla,no_clone
72807,unica,no_clone
72858,unica,review with at least one clone
72859,unica,no_clone
73000,unica,no_clone
73060,multipla,no_clone
73105,unica,no_clone
73120,multipla,no_clone
73121,unica,no_clone
73143,unica,no_clone
73145,multipla,no_clone
73153,unica,no_clone
73343,unica,review with at least one clone
73348,multipla,no_clone
73366,multipla,uninteresting_clone
73423,unica,review with at least one clone
73424,multipla,no_clone
73425,multipla,no_clone
73426,multipla,no_clone
73429,multipla,no_clone
73430,multipla,no_clone
73431,unica,no_clone
73432,multipla,no_clone
73524,multipla,no_clone
73580,unica,review with at least one clone
73591,unica,no_clone
73614,unica,no_clone
73638,multipla,no_clone
73654,multipla,no_clone
73669,unica,no_clone
73672,unica,no_clone
73674,multipla,no_clone
73874,unica,no_clone
73889,multipla,no_clone
73893,unica,no_clone
73894,unica,no_clone
73895,multipla,no_clone
73915,unica,no_clone
73983,multipla,no_clone
73988,multipla,no_clone
74149,multipla,no_clone
74242,unica,uninteresting_clone
74306,unica,no_clone
74316,unica,no_clone
74318,unica,no_clone
74327,multipla,no_clone
74338,unica,no_clone
